movieId,covariance,target_item
8620,-0.0073604425,100157
8621,0.09259254,100157
8622,0.13832091,100157
8623,-0.12641567,100157
8630,-0.02380955,100157
8636,0.054832216,100157
8638,-0.21006897,100157
8639,0.11869706,100157
8641,0.09178954,100157
8643,0.039008908,100157
8644,0.21416134,100157
8645,-0.14764306,100157
8656,0.1520347,100157
8663,0.11574072,100157
8665,0.12189758,100157
8666,-0.04370372,100157
8667,-0.10327629,100157
8670,-0.028006423,100157
8671,-0.2564104,100157
8675,0.051346797,100157
8680,0.051789064,100157
8684,-0.0014172655,100157
8689,0.12698418,100157
8690,0.13914771,100157
8693,-0.033068776,100157
8714,-0.09963767,100157
8718,0.044802874,100157
8724,0.10344025,100157
8728,-0.054563463,100157
8733,-0.09490738,100157
8738,0.065277725,100157
8739,0.09859393,100157
8740,0.04807689,100157
8748,0.102656975,100157
8749,0.017921124,100157
8751,0.06944442,100157
8752,0.07242061,100157
8754,-0.2429266,100157
8761,0.24098137,100157
8765,-0.071881056,100157
8767,0.07115911,100157
8772,0.11212225,100157
8781,0.13960008,100157
8783,0.07153338,100157
8784,-0.052010585,100157
8785,-0.246633,100157
8786,0.08753495,100157
8796,0.085834704,100157
8797,-0.07821235,100157
8798,0.89185494,100157
8799,0.0746873,100157
8800,-0.17010427,100157
8807,0.2211771,100157
8808,0.022933546,100157
8809,0.10051287,100157
8810,0.025149146,100157
8813,0.56765574,100157
8814,-0.3034754,100157
8816,-0.07996629,100157
8827,-2.0915632,100157
8828,0.073784694,100157
8830,-0.311653,100157
8833,-0.050353233,100157
8838,-0.21412241,100157
8841,-0.1612201,100157
8843,0.24915834,100157
8848,0.09108527,100157
8854,0.23574555,100157
8858,0.23888877,100157
8860,-0.11878929,100157
8861,0.13740078,100157
8864,0.19103949,100157
8865,-0.44075465,100157
8866,0.06343972,100157
8870,0.17887545,100157
8872,0.48207894,100157
8873,-0.24321942,100157
8874,0.15736763,100157
8879,0.06123738,100157
8881,-0.07716043,100157
8885,0.1279239,100157
8886,-0.17222212,100157
8896,0.025252491,100157
8903,0.21604927,100157
8906,0.17828028,100157
8907,-0.027373886,100157
8910,-0.23269543,100157
8912,0.114607655,100157
8914,0.15955143,100157
8916,0.17375292,100157
8917,-0.01208776,100157
8918,-0.78566056,100157
8919,0.97380215,100157
8923,-0.13504606,100157
8928,0.11230902,100157
8931,-1.347002,100157
8932,0.049489122,100157
8938,0.18951616,100157
8947,0.15466301,100157
8949,-0.086293556,100157
8950,-0.54448843,100157
8951,-0.23668759,100157
8956,0.04177105,100157
8957,-0.11051627,100157
8958,0.22693194,100157
8961,0.054875255,100157
8964,-0.047348455,100157
8965,0.043537665,100157
8966,-0.030782131,100157
8967,-0.22432372,100157
8969,0.35131764,100157
8970,-0.034451436,100157
8972,0.3296758,100157
8973,-0.19586296,100157
8974,-0.016748384,100157
8977,0.16021961,100157
8978,0.06692573,100157
8981,0.7966107,100157
8983,0.12639433,100157
8984,0.06856869,100157
8985,0.68448627,100157
8986,-0.0052742804,100157
8988,0.400585,100157
8989,0.08648341,100157
8994,0.034152985,100157
9004,0.8494431,100157
9008,-0.12654313,100157
9013,0.033602107,100157
9018,-0.5913632,100157
25735,0.017361104,100157
25736,0.0,100157
25737,0.10683758,100157
25739,0.08333329,100157
25741,-0.060975596,100157
25742,-0.090277754,100157
25744,0.012962946,100157
25745,0.06944442,100157
25746,-0.18974952,100157
25748,-0.25641015,100157
25749,0.05555555,100157
25750,-0.01684546,100157
25751,-0.0053418986,100157
25752,0.030581012,100157
25753,-0.25502372,100157
25755,-0.28004217,100157
25762,-0.013020828,100157
25763,-0.031928476,100157
25764,-0.606229,100157
25766,-0.2874532,100157
25767,-0.20299135,100157
25769,0.1085069,100157
25770,0.12152773,100157
25771,0.1020833,100157
25773,0.03680552,100157
25774,0.06344303,100157
25778,-0.04166668,100157
25786,0.13888884,100157
25787,-0.09259254,100157
25788,0.0814176,100157
25789,0.04540594,100157
25792,0.06790119,100157
25793,0.046296302,100157
25795,0.047325075,100157
25797,0.025252491,100157
25798,0.0031565945,100157
25801,-0.14236107,100157
25804,-0.13888884,100157
25805,0.1181353,100157
25807,-0.08865247,100157
25808,0.11574072,100157
25811,-0.008680552,100157
25814,-0.22222212,100157
25818,0.16606271,100157
25819,-0.03333329,100157
25820,0.0,100157
25822,0.0057870126,100157
25825,0.069875754,100157
25827,-0.07225027,100157
25829,-0.079365045,100157
25830,-0.12061399,100157
25831,0.15624994,100157
25832,0.02777774,100157
25833,0.07073042,100157
25835,-0.004681678,100157
25839,0.19419855,100157
25841,0.09166661,100157
25846,0.10101003,100157
25850,-0.012655783,100157
25852,0.0711805,100157
25855,0.0592105,100157
25856,0.1161187,100157
25858,0.032051258,100157
25861,0.046296302,100157
25868,0.07777774,100157
25869,0.12681155,100157
25870,0.051440313,100157
25884,-0.05555555,100157
25886,0.08462101,100157
25891,0.014090202,100157
25894,0.18518513,100157
25898,-0.26352823,100157
25900,-0.026041657,100157
25901,0.028985528,100157
25902,-0.046296302,100157
25903,-0.037878804,100157
25904,-0.007716017,100157
25905,-0.08807583,100157
25911,0.19873525,100157
25912,-0.0308642,100157
25913,0.11973178,100157
25914,-0.004553727,100157
25918,-0.09462757,100157
25919,0.0,100157
25921,0.059523758,100157
25922,0.01388887,100157
25923,-0.19553243,100157
25926,-0.22946852,100157
25929,0.052410875,100157
25930,0.07612179,100157
25934,-0.03030299,100157
25937,0.046296302,100157
25938,0.022660816,100157
25940,0.090996124,100157
25941,0.10505692,100157
25943,-0.09920633,100157
25944,0.15555549,100157
25947,0.21494699,100157
25952,0.056818172,100157
25954,0.12576006,100157
25956,0.06944442,100157
25960,-0.013440842,100157
25963,-0.016633399,100157
25964,0.04901957,100157
25965,0.026041657,100157
25966,0.046296302,100157
25975,0.07761436,100157
25980,-0.26709393,100157
25986,0.13888896,100157
25989,-0.046296302,100157
25993,-0.009820391,100157
25995,0.074999966,100157
25996,0.050953276,100157
26000,0.0,100157
26002,0.038759694,100157
26003,-0.00073581305,100157
26005,0.043780193,100157
26006,0.01388887,100157
26009,-0.07478632,100157
26012,0.07016034,100157
26019,0.0,100157
26022,-0.16414133,100157
26027,-0.08680552,100157
26030,0.023148118,100157
26033,-0.12152773,100157
26034,0.16025637,100157
26049,0.02946124,100157
26052,0.09681877,100157
26055,-0.039544754,100157
26059,0.07440472,100157
26064,-0.0284722,100157
26074,-0.12345674,100157
26076,0.023148118,100157
26078,0.08652094,100157
26082,-0.30700237,100157
26083,0.014880956,100157
26084,0.21163118,100157
26086,0.22376536,100157
26090,-0.053763434,100157
26093,1.0833335,100157
26094,-0.09405464,100157
26098,-0.03472221,100157
26099,-0.17361104,100157
26111,0.011215046,100157
26113,-0.10122408,100157
26116,0.023269312,100157
26117,-0.05158727,100157
26119,0.04273506,100157
26122,0.10732322,100157
26124,-0.11679287,100157
26125,0.046296302,100157
26131,0.058636982,100157
26133,0.07426205,100157
26134,0.05034723,100157
26141,0.14814809,100157
26146,0.09920633,100157
26148,-0.55477977,100157
26150,-0.3085541,100157
26151,-0.42724878,100157
26158,0.09142051,100157
26159,0.140845,100157
26163,-0.28267306,100157
26169,0.17473115,100157
26171,0.12368966,100157
26172,0.051888272,100157
26174,0.061369516,100157
26175,0.063131295,100157
26180,0.13675219,100157
26184,0.18518513,100157
26187,0.12415822,100157
26188,0.19308937,100157
26203,-0.123914085,100157
26208,-0.07054676,100157
26214,-0.13888884,100157
26215,-0.13888884,100157
26219,0.12254896,100157
26222,-0.11648743,100157
26225,0.32870376,100157
26231,0.068392195,100157
26237,0.14397013,100157
26245,-0.012626246,100157
26246,-0.54166675,100157
26248,0.05268194,100157
26251,0.12452101,100157
26255,-0.10416663,100157
26257,-0.035714295,100157
26258,0.23243459,100157
26265,0.074525714,100157
26269,0.06944442,100157
26270,0.057870325,100157
26271,0.08510641,100157
26280,-0.16314563,100157
26282,-0.067901276,100157
26299,0.19063175,100157
26303,0.101794295,100157
26306,0.15935667,100157
26312,0.06944442,100157
26313,0.045605283,100157
26314,-0.12681155,100157
26316,0.0,100157
26320,0.0,100157
26321,0.13117282,100157
26324,0.09704647,100157
26325,0.08070565,100157
26326,0.07735525,100157
26336,0.10416672,100157
26346,0.15325667,100157
26349,0.039207853,100157
26350,-0.66222936,100157
26357,0.15873009,100157
26360,0.051824167,100157
26366,0.1964286,100157
26369,-0.039682504,100157
26371,0.111111164,100157
26378,-0.09259254,100157
26380,-0.07812497,100157
26383,0.15689294,100157
26386,0.24499857,100157
26389,-0.13888884,100157
26400,0.17083329,100157
26402,0.06944442,100157
26403,0.2485379,100157
26422,0.0023259048,100157
26431,0.049189772,100157
26444,-0.13711591,100157
26467,0.07638889,100157
26470,-0.032051258,100157
26472,0.11895427,100157
26475,-0.08680552,100157
26476,-0.0025720077,100157
26486,0.017361104,100157
26491,0.12924375,100157
26493,0.09963767,100157
26497,0.039386403,100157
26502,0.02259035,100157
26505,-0.2666668,100157
26512,0.13888884,100157
26521,0.11424107,100157
26523,0.109126925,100157
26524,0.3824445,100157
26527,0.18930037,100157
26540,0.1726726,100157
26546,0.15873009,100157
26550,0.06613755,100157
26554,0.17137091,100157
26558,0.15376979,100157
26566,0.0,100157
26577,0.1252956,100157
26581,1.1013892,100157
26587,-0.8479825,100157
26596,-0.004480281,100157
26599,-0.03592816,100157
26602,0.11973178,100157
26603,-0.11458326,100157
26606,0.7450916,100157
26613,-0.12152773,100157
26655,-0.02777774,100157
26662,0.02079963,100157
26674,0.17013888,100157
26680,0.07736161,100157
26684,0.14814809,100157
26688,-0.10400205,100157
26695,0.22550766,100157
26699,-0.033524886,100157
26707,0.019841252,100157
26710,0.021929799,100157
26712,0.250995,100157
26713,-0.5458985,100157
26729,-0.7182886,100157
26730,0.111111164,100157
26736,0.16634358,100157
26756,0.04273506,100157
26766,-0.06944442,100157
26776,-0.21058929,100157
26778,-0.2038239,100157
26782,-0.024691382,100157
26788,0.04166668,100157
26797,0.09160753,100157
26802,-0.06944442,100157
26822,0.0,100157
26827,-0.019841252,100157
26831,0.20061724,100157
26838,0.6197918,100157
26843,-0.010683731,100157
26849,0.014510745,100157
26850,0.0021043743,100157
26870,-0.13597251,100157
26875,0.068713486,100157
26887,0.120701015,100157
26903,-0.10359054,100157
26908,0.15972218,100157
26945,0.0,100157
26958,0.095029175,100157
26973,-0.11485036,100157
26990,-0.11574072,100157
26992,0.0,100157
27005,0.05688533,100157
27020,-0.4178686,100157
27036,0.11378847,100157
27049,-0.0308642,100157
27078,-0.16666658,100157
27087,0.0154321,100157
27093,0.16203696,100157
27094,-0.02777774,100157
27109,0.17686625,100157
27134,0.12860075,100157
27147,-0.014367826,100157
27162,-0.043518588,100157
27170,0.512566,100157
27178,-0.17794496,100157
27186,0.05853176,100157
27223,0.0,100157
27239,0.0308642,100157
27246,0.007716017,100157
27251,-0.07519307,100157
27255,0.025793634,100157
27271,0.0066666445,100157
27306,1.3412701,100157
27317,-0.20726156,100157
27322,0.0,100157
27326,-0.11039882,100157
27329,0.06944442,100157
27350,0.05138893,100157
27351,0.04103533,100157
27356,-0.16049393,100157
27365,-0.016149873,100157
27366,0.23284307,100157
27369,0.004842818,100157
27376,0.1594897,100157
27391,0.20589796,100157
27397,-0.5810238,100157
27402,0.30591854,100157
27420,0.4166665,100157
27432,0.1843713,100157
27447,-0.20424828,100157
27473,-0.34479734,100157
27482,0.057402346,100157
27506,0.15873009,100157
27515,0.02938031,100157
27518,0.08169933,100157
27523,0.22202994,100157
27539,0.058479548,100157
27571,-0.12698418,100157
27576,0.023148118,100157
27584,0.067771055,100157
27592,0.22849451,100157
27595,0.15046293,100157
27611,0.08190785,100157
27618,0.081154674,100157
27620,0.11382119,100157
27624,0.13888884,100157
27646,0.027006192,100157
27647,0.05856757,100157
27648,-0.21564317,100157
27660,0.07057061,100157
27667,0.05,100157
27674,-0.12522624,100157
27699,0.1228632,100157
27700,0.07007921,100157
27704,-0.095041305,100157
27706,-0.12932263,100157
27713,-0.25277776,100157
27722,0.22868846,100157
27727,-0.54797256,100157
27731,-0.051320948,100157
27741,0.12965575,100157
27743,0.0636574,100157
27746,-0.05555555,100157
27751,-0.107905954,100157
27772,-0.03582377,100157
27773,0.02863247,100157
27779,-0.20833325,100157
27784,0.0027502896,100157
27790,0.080503605,100157
27792,-0.5722873,100157
27793,0.25478595,100157
27801,0.035702508,100157
27803,0.0102753155,100157
27805,0.031746034,100157
27808,0.4686038,100157
27811,0.055555582,100157
27820,-0.056781054,100157
27821,0.14129344,100157
27822,-0.051346797,100157
27826,0.17124707,100157
27838,-0.7776973,100157
27839,0.44444424,100157
27843,0.07631253,100157
27846,-0.0018166434,100157
27864,-0.51634014,100157
27865,0.10953292,100157
27869,0.07361111,100157
27873,-0.3442817,100157
27876,0.025777776,100157
27882,-0.9582498,100157
27884,-0.24908438,100157
27899,-0.1705526,100157
27904,0.653891,100157
30695,-0.06944442,100157
30701,0.023408258,100157
30707,0.15163669,100157
30712,0.032372594,100157
30723,0.05128206,100157
30749,0.056672834,100157
30783,0.033875294,100157
30791,-0.10701268,100157
30793,-0.13332824,100157
30810,-0.67617196,100157
30812,0.16917719,100157
30816,0.096268326,100157
30820,-0.46331957,100157
30822,-0.11913925,100157
30825,0.0866522,100157
30867,-0.065277725,100157
30883,0.27333322,100157
30892,0.06154356,100157
30894,0.46100935,100157
30896,-0.060185198,100157
30991,-0.137255,100157
31030,0.062436238,100157
31042,-0.025252491,100157
31101,0.010416636,100157
31104,0.12755097,100157
31133,0.022321401,100157
31165,-0.12345674,100157
31188,-0.025720123,100157
31193,0.051273353,100157
31221,1.276761,100157
31270,0.12737475,100157
31309,0.10906036,100157
31337,-0.007309911,100157
31347,0.176342,100157
31349,0.043650784,100157
31351,-0.18518513,100157
31359,0.050322063,100157
31364,0.13358402,100157
31374,0.083014004,100157
31408,0.35925916,100157
31410,0.07006626,100157
31424,-0.0011845425,100157
31433,0.07704786,100157
31437,-0.01758853,100157
31522,0.06677349,100157
31524,0.053661577,100157
31545,0.13756607,100157
31547,-0.30854243,100157
31549,0.0,100157
31584,0.058760688,100157
31590,-0.0636033,100157
31617,-0.026636247,100157
31628,0.06944448,100157
31647,-0.31746018,100157
31658,-0.20912856,100157
31660,-0.07281352,100157
31680,-0.15740746,100157
31685,-0.2608388,100157
31692,-0.027777791,100157
31694,0.049214184,100157
31696,0.16529635,100157
31698,0.07018792,100157
31702,-0.17660049,100157
31705,0.14571945,100157
31737,-0.03739316,100157
31770,0.082983874,100157
31804,0.4678463,100157
31807,0.09496672,100157
31847,-0.111111164,100157
31851,0.040322594,100157
31854,0.020576112,100157
31878,0.17369549,100157
31900,-0.116959095,100157
31921,-0.103603676,100157
31923,-0.48517027,100157
31930,0.060763866,100157
31932,-0.05050505,100157
31950,0.03726289,100157
31952,-0.51436335,100157
31963,0.006613729,100157
31973,0.061177257,100157
31975,0.039682504,100157
31991,0.03174602,100157
32011,-0.15731288,100157
32017,0.19680929,100157
32025,0.06223032,100157
32031,0.07526726,100157
32060,-0.090996124,100157
32116,0.22690068,100157
32160,0.21812072,100157
32179,0.0885284,100157
32181,0.09259254,100157
32213,0.03432438,100157
32239,-0.003280837,100157
32280,0.028594788,100157
32291,-0.19708094,100157
32296,0.33408847,100157
32300,-0.006371072,100157
32314,0.07131013,100157
32316,0.02136753,100157
32345,0.046296302,100157
32349,0.019607868,100157
32385,-0.02260982,100157
32387,0.08156966,100157
32395,0.0154321,100157
32440,0.1527777,100157
32444,0.051440313,100157
32456,-0.07465282,100157
32483,-0.0388889,100157
32509,0.049283154,100157
32511,0.07168456,100157
32525,0.12052339,100157
32562,-0.18015112,100157
32582,0.0071876124,100157
32587,0.018775225,100157
32596,0.0158792,100157
32598,-0.1951856,100157
32605,0.3055557,100157
32653,0.018518494,100157
32657,-0.21598652,100157
32705,0.13888884,100157
32707,0.071839064,100157
32728,0.11039882,100157
32743,-0.12217073,100157
32777,0.0617284,100157
32792,0.053763434,100157
32799,-0.017361104,100157
32825,0.34674314,100157
32851,-0.0154321,100157
32853,-0.75000024,100157
32866,0.023148118,100157
32875,0.14985377,100157
32892,-0.35666674,100157
32898,-0.07272525,100157
32906,0.08207066,100157
32943,0.0806781,100157
32952,-0.09259254,100157
32957,0.113636345,100157
32974,-0.22222212,100157
32999,-0.025252491,100157
33001,0.02777774,100157
33004,0.33041647,100157
33072,0.060060102,100157
33085,0.10962296,100157
33119,-0.029239776,100157
33124,0.04547687,100157
33126,0.13580255,100157
33138,-0.0053861737,100157
33162,0.60216224,100157
33164,-0.31283328,100157
33166,0.62137693,100157
33171,0.07954197,100157
33191,-0.1458333,100157
33226,-0.18518513,100157
33235,0.9027779,100157
33245,0.18518513,100157
33247,0.064102516,100157
33251,0.10683758,100157
33261,-0.019841252,100157
33288,0.06994404,100157
33296,0.40637842,100157
33316,-0.15046293,100157
33358,-0.08612862,100157
33376,-0.29513878,100157
33445,-0.052083313,100157
33493,0.096061446,100157
33495,-0.09700739,100157
33499,-0.075796016,100157
33507,0.079365075,100157
33533,-0.1190477,100157
33555,0.052083313,100157
33564,0.08923024,100157
33567,0.1180555,100157
33585,0.8430257,100157
33587,-0.1984126,100157
33603,0.21464638,100157
33615,-0.008117193,100157
33621,0.14281963,100157
33629,0.111111164,100157
33639,-0.63194454,100157
33649,0.06214206,100157
33660,-0.031323157,100157
33669,-0.42939818,100157
33679,0.11776147,100157
33683,0.10423378,100157
33722,-0.19370368,100157
33762,0.15555564,100157
33779,-0.118589774,100157
33794,0.091292106,100157
33815,-0.02617802,100157
33819,0.18398023,100157
33826,0.1996436,100157
33830,0.14178237,100157
33834,0.06748012,100157
33836,0.48864555,100157
33861,0.06944442,100157
33880,0.31007752,100157
33896,-0.12561509,100157
33903,-0.18575682,100157
33912,0.13238776,100157
33940,0.111111164,100157
33966,0.25311518,100157
33988,0.17695484,100157
34008,-0.14444454,100157
34048,-0.03427264,100157
34051,0.23848249,100157
34072,0.070296355,100157
34099,0.0,100157
34143,-0.069667734,100157
34150,0.4460685,100157
34153,-0.59055924,100157
34155,0.057565745,100157
34158,-0.13888884,100157
34162,-0.32707012,100157
34164,0.032906014,100157
34206,0.09259254,100157
34214,-0.019841252,100157
34292,0.26175204,100157
34314,-0.28228244,100157
34319,0.11223603,100157
34323,-0.06114719,100157
34332,0.17029782,100157
34334,-0.11829509,100157
34336,0.112706766,100157
34338,-0.68000185,100157
34364,0.1111111,100157
34369,-0.09259254,100157
34373,-0.09259254,100157
34378,-0.03472221,100157
34405,0.28979465,100157
34435,0.21901698,100157
34437,-0.34612903,100157
34466,-0.20299135,100157
34469,0.039682504,100157
34482,0.07291665,100157
34499,0.0481859,100157
34505,-0.09615378,100157
34511,-0.1527777,100157
34528,0.33368212,100157
34532,0.08393556,100157
34542,0.09199132,100157
34552,-0.16024798,100157
34579,-0.52541935,100157
34645,0.0027777741,100157
34767,0.2693238,100157
35008,0.0,100157
35015,0.003591973,100157
35347,0.112899885,100157
35629,-0.19191925,100157
35640,0.0,100157
35836,-0.20106676,100157
35957,0.036373056,100157
36056,-0.020964336,100157
36264,0.0,100157
36276,0.04681996,100157
36401,0.05925928,100157
36462,-0.11752131,100157
36517,0.09324584,100157
36519,-0.22442889,100157
36523,0.46174014,100157
36525,0.068969175,100157
36527,-0.14014861,100157
36535,-0.07618992,100157
36537,-0.03231727,100157
36539,0.15555564,100157
36541,-0.073529385,100157
36545,-0.2170138,100157
36683,-0.057870325,100157
36711,0.06944442,100157
36883,0.007309911,100157
37240,0.12707613,100157
37287,0.008680552,100157
37375,-0.024509817,100157
37380,-0.42180717,100157
37382,0.010672208,100157
37384,0.10172383,100157
37386,0.12914489,100157
37475,0.026847048,100157
37626,0.07777774,100157
37720,0.3245585,100157
37727,-0.025636144,100157
37729,-0.042607863,100157
37733,-0.3396762,100157
37741,-0.37137225,100157
37830,1.0046724,100157
37837,-0.06613755,100157
37853,-0.010981887,100157
37855,0.19444454,100157
37857,-0.037027318,100157
37957,0.0,100157
37976,0.022222193,100157
38038,0.026009446,100157
38061,0.24204504,100157
38086,0.08333329,100157
38095,0.08415431,100157
38097,-0.2077294,100157
38188,0.07976721,100157
38320,-0.027100235,100157
38473,-0.017361104,100157
38499,-0.0066288114,100157
38583,0.12840663,100157
38600,-0.9659724,100157
38656,-0.12400788,100157
38701,0.5400103,100157
38798,-0.028211795,100157
38886,0.034809396,100157
38994,-0.04065042,100157
39052,2.1765535,100157
39183,-0.06320345,100157
39231,0.17168026,100157
39234,0.31689888,100157
39292,-0.06044992,100157
39381,-0.55224806,100157
39398,-0.46409225,100157
39400,0.021278255,100157
39402,-0.25985655,100157
39414,-0.2283154,100157
39444,-0.7946788,100157
39446,0.043767095,100157
39449,-0.047634315,100157
39474,0.0099206595,100157
39659,0.09759753,100157
39777,0.06045752,100157
39886,0.047472894,100157
39941,-0.2287581,100157
40010,0.09876539,100157
40033,0.04020464,100157
40111,0.13888884,100157
40148,0.6114725,100157
40278,-0.010285243,100157
40337,0.05921054,100157
40339,-0.026595715,100157
40342,0.030131832,100157
40412,1.2271377,100157
40414,0.028725183,100157
40425,0.16666658,100157
40457,-0.079365075,100157
40467,0.08333329,100157
40478,-0.059523758,100157
40491,0.035612505,100157
40494,0.12681155,100157
40578,0.08333329,100157
40581,-0.0216632,100157
40583,-0.44703346,100157
40589,-0.06944442,100157
40591,0.011574091,100157
40617,-0.077485345,100157
40629,-0.03662307,100157
40697,0.10168648,100157
40723,0.0056966124,100157
40732,0.13137694,100157
40738,-0.09920633,100157
40815,0.028367687,100157
40819,-0.046372652,100157
40826,-0.15921818,100157
40828,-0.109126925,100157
40833,0.03472221,100157
40851,-0.0674071,100157
40870,-0.13792636,100157
40946,0.22283202,100157
40952,-0.050466396,100157
40955,0.019327594,100157
40959,0.16966224,100157
40966,-0.13267459,100157
41014,0.10770972,100157
41058,0.0,100157
41104,-0.09920633,100157
41226,0.05871728,100157
41285,0.076417744,100157
41353,0.046296302,100157
41411,-0.00816994,100157
41425,-0.121212095,100157
41527,-0.07232293,100157
41566,0.051440883,100157
41569,-0.025090761,100157
41571,0.80071914,100157
41573,-0.007668242,100157
41575,-0.033875294,100157
41627,0.11956515,100157
41650,-0.1527777,100157
41691,0.15277778,100157
41699,0.040123448,100157
41721,-0.24420035,100157
41724,0.12914222,100157
41863,0.49878436,100157
41997,-0.049910277,100157
42002,0.06349212,100157
42004,0.050374787,100157
42009,-0.13595457,100157
42015,0.082900755,100157
42018,-0.013768319,100157
42094,0.23565026,100157
42150,0.0,100157
42197,0.11245211,100157
42217,-0.0099206595,100157
42312,-0.08101851,100157
42418,-0.08279857,100157
42518,-0.06766377,100157
42543,0.06944442,100157
42548,0.012626246,100157
42556,0.111111164,100157
42559,0.1649305,100157
42632,-0.04751793,100157
42681,-0.03267976,100157
42718,0.036973342,100157
42721,-0.1841352,100157
42723,0.48439682,100157
42725,0.16982463,100157
42728,-0.019727618,100157
42732,0.15418033,100157
42734,0.046231795,100157
42736,0.0617284,100157
42738,0.08707209,100157
42740,0.10633219,100157
42783,-0.027100235,100157
42886,-0.13888884,100157
42900,0.18018013,100157
42958,-0.018790837,100157
42984,-0.046296302,100157
43014,-0.13888884,100157
43022,0.19999993,100157
43177,0.036549687,100157
43289,0.0760234,100157
43333,0.06557446,100157
43376,0.010886431,100157
43383,-0.02777774,100157
43396,-0.20662403,100157
43460,-0.1051295,100157
43497,0.07669982,100157
43528,-0.23148137,100157
43558,0.073998146,100157
43560,-0.02017647,100157
43589,-0.1085069,100157
43684,0.018843396,100157
43699,-0.08838379,100157
43708,-0.6909619,100157
43744,-0.016065499,100157
43828,-0.16666675,100157
43832,0.14285712,100157
43836,0.03627034,100157
43838,0.15398543,100157
43869,0.0067476407,100157
43904,-0.15792172,100157
43906,-0.12578608,100157
43910,-0.20530921,100157
43914,-0.28193513,100157
43917,0.12901752,100157
43919,0.19941112,100157
43926,-0.028248584,100157
43928,0.2520913,100157
43932,-0.01872658,100157
43936,0.0853713,100157
43953,0.20833325,100157
44004,0.13533229,100157
44020,0.046296302,100157
44022,0.231688,100157
44041,-0.035310704,100157
44073,-0.17222212,100157
44124,-0.17857134,100157
44191,-0.049475525,100157
44195,-0.29447377,100157
44199,0.110520676,100157
44204,0.06722474,100157
44225,0.10208929,100157
44295,-0.003703702,100157
44301,-0.16955453,100157
44392,0.1984126,100157
44397,-0.03803278,100157
44555,-0.06143488,100157
44568,0.078703664,100157
44585,0.05555555,100157
44587,0.19814812,100157
44595,-0.08522726,100157
44597,0.0038580084,100157
44613,-0.0463317,100157
44633,0.020122483,100157
44665,0.38769278,100157
44694,-0.040341098,100157
44703,0.03472221,100157
44709,-0.1225566,100157
44731,0.2114121,100157
44761,0.54944646,100157
44779,0.07440472,100157
44788,-0.087932415,100157
44800,-0.009259247,100157
44828,-0.08261327,100157
44844,0.16826914,100157
44849,0.1145124,100157
44851,0.046296302,100157
44856,-0.02777774,100157
44864,-0.23011117,100157
44889,0.04694831,100157
44903,-0.06944442,100157
44911,0.0617284,100157
44929,-1.1555556,100157
44937,-0.40987435,100157
44949,-0.22183634,100157
44972,0.384132,100157
44974,-0.5754359,100157
44978,-0.13888884,100157
45003,0.08868804,100157
45028,-0.29174352,100157
45036,0.03472221,100157
45062,0.025654623,100157
45081,-0.056099206,100157
45106,0.10477263,100157
45175,-0.12257688,100157
45186,0.08385986,100157
45188,0.09259254,100157
45208,0.08187139,100157
45210,-0.09846968,100157
45221,0.05673641,100157
45303,0.064102516,100157
45335,-0.15015008,100157
45361,0.0049602967,100157
45382,0.040302593,100157
45412,0.19386569,100157
45431,0.07417306,100157
45440,0.16970058,100157
45442,0.047539122,100157
45447,0.17244697,100157
45499,0.06685809,100157
45508,0.12152773,100157
45512,0.19753094,100157
45517,-0.027660787,100157
45527,0.0,100157
45635,-0.4707855,100157
45642,0.21604927,100157
45656,-0.07716043,100157
45658,-0.21505387,100157
45662,0.047388587,100157
45672,-0.02167046,100157
45679,0.06455399,100157
45707,-0.019841252,100157
45720,0.2586672,100157
45722,0.0029749642,100157
45728,0.16999172,100157
45730,-0.025017425,100157
45732,0.058009833,100157
45761,0.13888884,100157
45880,0.52947277,100157
45928,0.07130744,100157
45942,0.2046783,100157
45950,0.18181357,100157
45952,-0.052083313,100157
45991,0.0154321,100157
46034,-0.04050922,100157
46062,0.23985511,100157
46194,-0.09305546,100157
46258,-0.0636574,100157
46322,-0.2628479,100157
46530,-0.099662125,100157
46544,0.12731475,100157
46559,0.020938044,100157
46574,-0.071560815,100157
46578,-0.06790123,100157
46634,0.18518513,100157
46653,0.09938832,100157
46664,0.08092738,100157
46716,-0.023148118,100157
46723,-0.31788638,100157
46762,0.12222223,100157
46765,0.1325757,100157
46770,-0.04166668,100157
46772,-0.7809251,100157
46788,-0.06944442,100157
46803,-0.066097684,100157
46850,0.06459502,100157
46855,0.12345674,100157
46910,-0.27777767,100157
46912,-0.08432537,100157
46919,0.0013354747,100157
46948,0.0837734,100157
46965,0.04340786,100157
46967,-0.071535446,100157
46970,-0.22203317,100157
46972,0.088122614,100157
46974,-0.016266234,100157
46976,-0.38052154,100157
47028,0.05555555,100157
47047,-0.017361104,100157
47049,0.17676763,100157
47054,0.06944442,100157
47084,-0.055555582,100157
47099,-0.066755906,100157
47117,0.063405745,100157
47122,0.002557833,100157
47124,-0.007665949,100157
47129,0.046296302,100157
47131,0.09259254,100157
47135,0.29761893,100157
47146,0.13888884,100157
47148,-0.08119653,100157
47150,-0.0154321,100157
47152,0.079365075,100157
47200,0.12402596,100157
47202,-0.05316609,100157
47254,0.051798735,100157
47261,-0.031318057,100157
47274,0.22505136,100157
47287,0.15128964,100157
47306,-0.09203477,100157
47356,0.08333329,100157
