movieId,n_i,popularity_pct
1859,375,80.73
1860,503,83.27
1861,104,68.45
1862,2061,92.55
1863,1033,88.43
1864,109,68.9
1865,406,81.4
1866,1703,91.54
1867,261,77.39
1869,444,82.19
1870,384,80.93
1873,2702,93.75
1874,184,74.0
1875,1054,88.58
1876,11639,98.58
1878,143,71.56
1879,242,76.63
1880,283,78.08
1881,603,84.62
1882,7373,97.44
1883,5085,96.32
1884,7852,97.63
1885,4349,95.71
1887,560,84.04
1888,2953,94.17
1889,1621,91.29
1891,101,68.14
1892,4181,95.57
1893,185,74.05
1894,4913,96.17
1895,3140,94.38
1896,274,77.79
1897,1044,88.49
1898,113,69.26
1899,87,66.61
1900,712,85.86
1902,281,78.01
1904,936,87.77
1906,249,76.95
1907,7941,97.67
1909,11469,98.55
1910,310,78.93
1911,6762,97.23
1912,7885,97.64
1913,1742,91.68
1914,2727,93.79
1916,2978,94.2
1917,21103,99.47
1918,8505,97.89
1919,868,87.17
1920,3731,95.13
1921,9204,98.12
1922,229,76.12
1923,24582,99.64
1924,2304,93.03
1925,323,79.38
1926,182,73.92
1927,2600,93.59
1928,162,72.85
1929,735,86.09
1931,1901,92.16
1932,283,78.08
1933,206,75.05
1934,861,87.12
1935,920,87.62
1936,731,86.06
1937,551,83.91
1938,1090,88.83
1939,1834,91.97
1940,708,85.82
1941,834,86.95
1942,917,87.59
1943,532,83.66
1944,2941,94.14
1945,5644,96.71
1946,1299,89.96
1947,8492,97.88
1948,1324,90.07
1949,2123,92.68
1950,3449,94.79
1951,2174,92.79
1952,6302,97.03
1953,8571,97.93
1954,14865,99.04
1955,4900,96.16
1956,4370,95.73
1957,6721,97.21
1958,5079,96.31
1959,5016,96.25
1960,7078,97.33
1961,24591,99.64
1962,8317,97.81
1963,2314,93.07
1964,2284,93.0
1965,6176,96.98
1966,1656,91.38
1967,8305,97.81
1968,21158,99.48
1969,2176,92.8
1970,2333,93.1
1971,1743,91.68
1972,1416,90.51
1973,1358,90.25
1974,3825,95.21
1975,1674,91.46
1976,1350,90.2
1977,1246,89.71
1978,1107,88.93
1979,1191,89.34
1980,1024,88.37
1981,1192,89.35
1982,6325,97.05
1983,1626,91.3
1984,1060,88.62
1985,974,88.02
1986,915,87.57
1987,600,84.55
1988,305,78.73
1989,182,73.92
1990,152,72.19
1991,2286,93.0
1992,1189,89.33
1993,956,87.91
1994,9026,98.06
1995,1485,90.78
1996,1107,88.93
1997,13359,98.84
1998,1022,88.35
1999,1049,88.54
2000,17620,99.28
2001,13080,98.82
2002,8832,98.0
2003,11200,98.5
2004,4571,95.88
2005,10401,98.36
2006,12999,98.81
2007,400,81.28
2008,103,68.36
2009,4080,95.48
2010,5437,96.58
2011,19446,99.37
2012,19724,99.39
2013,5171,96.37
2014,1848,92.0
2015,2512,93.41
2016,854,87.07
2017,1004,88.22
2018,7257,97.41
2019,11611,98.57
2020,7710,97.58
2021,9039,98.06
2022,2801,93.9
2023,10141,98.3
2024,816,86.8
2025,2278,92.98
2026,1160,89.2
2027,1047,88.52
2028,37110,99.87
2029,499,83.21
2031,256,77.24
2032,238,76.49
2033,1415,90.5
2034,2182,92.82
2035,324,79.41
2036,1074,88.7
2037,425,81.8
2038,1230,89.59
2040,799,86.7
2041,856,87.09
2042,2413,93.25
2043,1118,88.98
2044,296,78.49
2045,416,81.61
2046,5213,96.41
2047,157,72.55
2048,1563,91.08
2049,204,74.97
2050,1034,88.44
2051,888,87.34
2052,2225,92.92
2053,4509,95.83
2054,16510,99.22
2055,212,75.32
2056,175,73.57
2057,740,86.14
2058,8680,97.95
2059,3048,94.28
2060,2514,93.42
2061,130,70.6
2062,435,82.04
2064,7371,97.44
2065,3925,95.33
2066,1082,88.78
2067,5685,96.73
2068,1834,91.97
2069,1128,89.04
2070,1756,91.73
2071,1386,90.38
2072,3220,94.49
2073,607,84.67
2074,274,77.79
2075,594,84.46
2076,8875,98.01
2077,1055,88.59
2078,8694,97.95
2079,139,71.27
2080,10062,98.29
2081,14294,98.98
2082,4525,95.85
2083,3413,94.74
2084,1028,88.38
2085,7784,97.6
2086,210,75.22
2087,7075,97.33
2088,3539,94.9
2089,2370,93.18
2090,2847,94.0
2091,1196,89.37
2092,1813,91.9
2093,1978,92.33
2094,6994,97.29
2095,786,86.6
2096,6291,97.02
2097,1376,90.33
2098,468,82.67
2099,1376,90.33
2100,11777,98.61
2101,153,72.25
2102,1302,89.98
2103,215,75.47
2104,302,78.64
2105,10076,98.3
2106,1529,90.93
2107,2143,92.72
2108,7039,97.31
2109,6950,97.29
2110,2562,93.53
2111,2222,92.9
2112,2659,93.71
2113,515,83.42
2114,3328,94.62
2115,21266,99.48
2116,5175,96.38
2117,3407,94.73
2118,3388,94.71
2119,1260,89.77
2120,1571,91.13
2121,1915,92.19
2122,2398,93.22
2123,2466,93.34
2124,8218,97.78
2125,5655,96.72
2126,4621,95.91
2128,236,76.41
2130,2059,92.54
2131,481,82.92
2132,3083,94.32
2133,4642,95.94
2134,5758,96.77
2135,2108,92.64
2136,2883,94.06
2137,5625,96.7
2138,2803,93.91
2139,4574,95.89
2140,7980,97.68
2141,4551,95.88
2142,2154,92.74
2143,3100,94.34
2144,8453,97.86
2145,7239,97.4
2146,3167,94.41
2147,1312,90.03
2148,1123,89.01
2149,654,85.27
2150,8794,97.98
2151,1513,90.89
2152,751,86.22
2153,2684,93.73
2154,1062,88.64
2155,1863,92.06
2157,119,69.71
2158,202,74.86
2159,1605,91.22
2160,7665,97.55
2161,10169,98.31
2162,2086,92.6
2163,1803,91.87
2164,213,75.36
2165,985,88.09
2166,1003,88.2
2167,11401,98.54
2168,511,83.39
2169,1089,88.82
2170,880,87.26
2171,1203,89.41
2172,105,68.54
2173,786,86.6
2174,19988,99.41
2175,112,69.16
2176,2866,94.03
2177,607,84.67
2178,1080,88.75
2179,363,80.47
2180,557,83.99
2181,1078,88.73
2182,768,86.41
2183,2278,92.98
2184,1423,90.52
2185,300,78.6
2186,5154,96.36
2187,267,77.54
2188,2181,92.81
2189,185,74.05
2190,306,78.78
2191,97,67.8
2193,9217,98.13
2194,15442,99.11
2195,1100,88.88
2196,320,79.28
2197,141,71.4
2200,89,66.87
2201,240,76.56
2202,1551,91.04
2203,2199,92.86
2204,749,86.19
2205,641,85.12
2206,1424,90.53
2207,154,72.32
2208,2196,92.85
2209,169,73.27
2210,552,83.93
2211,246,76.85
2212,1284,89.89
2219,127,70.32
2221,192,74.41
2226,85,66.34
2227,216,75.53
2231,6759,97.23
2232,6090,96.94
2236,1817,91.9
2237,400,81.28
2238,594,84.46
2239,685,85.6
2240,1577,91.14
2241,687,85.63
2243,5918,96.83
2244,91,67.15
2245,4653,95.96
2247,2141,92.72
2248,9082,98.08
2249,1784,91.81
2250,396,81.18
2252,1609,91.24
2253,3724,95.11
2255,481,82.92
2256,133,70.84
2257,124,70.07
2259,1411,90.47
2260,271,77.69
2261,1104,88.91
2262,2298,93.02
2263,1413,90.49
2264,597,84.51
2265,661,85.35
2266,1265,89.8
2267,554,83.97
2268,15211,99.08
2269,3071,94.31
2271,527,83.61
2272,897,87.44
2273,9388,98.15
2275,661,85.35
2276,367,80.55
2278,9987,98.27
2279,2495,93.39
2280,877,87.24
2281,99,68.0
2282,2282,92.99
2283,494,83.14
2284,353,80.2
2285,612,84.74
2286,249,76.95
2287,1528,90.93
2288,8557,97.92
2289,7846,97.62
2290,989,88.12
2291,21394,99.49
2292,174,73.52
2293,84,66.23
2294,10163,98.31
2295,507,83.33
2296,2104,92.63
2297,3930,95.34
2298,152,72.19
2300,6461,97.1
2301,4313,95.69
2302,13957,98.92
2303,2295,93.02
2304,104,68.45
2305,207,75.1
2306,896,87.42
2307,202,74.86
2310,944,87.84
2311,4143,95.54
2312,2723,93.78
2313,6813,97.25
2314,649,85.21
2315,1658,91.39
2316,2537,93.47
2318,4335,95.71
2320,1728,91.62
2321,13627,98.89
2322,2181,92.81
2323,234,76.32
2324,18156,99.3
2325,1667,91.44
2327,660,85.34
2328,1606,91.23
2329,23309,99.56
2330,823,86.86
2331,1221,89.52
2332,164,72.98
2333,4575,95.89
2334,2960,94.19
2335,5823,96.8
2336,9009,98.05
2337,1362,90.27
2338,4220,95.6
2339,326,79.47
2340,5210,96.4
2341,289,78.28
2342,250,77.01
2344,1676,91.47
2345,254,77.16
2346,2173,92.79
2347,634,85.02
2348,2387,93.2
2349,1470,90.72
2350,134,70.91
2351,1152,89.15
2352,6650,97.17
2353,14217,98.97
2354,1229,89.58
2355,20465,99.42
2356,1149,89.13
2357,2390,93.21
2358,119,69.71
2359,6610,97.16
2360,2292,93.01
2361,1197,89.38
2362,379,80.83
2363,2348,93.13
2364,725,85.97
2365,858,87.1
2366,6627,97.17
2367,2789,93.89
2368,423,81.76
2369,5410,96.52
2370,958,87.93
2371,6298,97.03
2372,1861,92.04
2373,1666,91.43
2374,1563,91.08
2375,3768,95.18
2376,3462,94.81
2377,1080,88.75
2378,5771,96.78
2379,3373,94.68
2380,2765,93.86
2381,2722,93.78
2382,2292,93.01
2383,2155,92.75
2384,5197,96.39
2385,991,88.12
2386,591,84.42
2387,2220,92.89
2388,160,72.72
2389,2829,93.97
2390,2542,93.48
2391,6514,97.12
2392,1520,90.91
2393,8052,97.73
2394,6312,97.04
2395,13780,98.9
2396,24521,99.63
2397,162,72.85
2398,4783,96.07
2399,1388,90.39
2400,362,80.43
2401,2646,93.67
2402,4846,96.12
2403,5291,96.45
2404,3604,94.99
2405,6111,96.96
2406,13553,98.87
2407,10666,98.41
2408,1882,92.11
2409,5397,96.51
2410,5076,96.31
2411,4873,96.14
2412,3565,94.95
2413,4418,95.77
2414,2650,93.68
2416,2636,93.64
2417,529,83.63
2418,682,85.56
2419,367,80.55
2420,8234,97.78
2421,5988,96.89
2422,3683,95.07
2423,5739,96.76
2424,11286,98.52
2425,586,84.34
2426,162,72.85
2427,8238,97.79
2428,5672,96.73
2429,1424,90.53
2430,955,87.9
2431,6045,96.92
2432,2026,92.47
2433,3965,95.36
2434,271,77.69
2435,667,85.4
2436,1311,90.03
2437,778,86.51
2439,1620,91.28
2440,352,80.16
2441,198,74.66
2442,1350,90.2
2443,1235,89.63
2445,760,86.31
2446,607,84.67
2447,2866,94.03
2448,1385,90.37
2449,308,78.86
2450,3741,95.14
2451,687,85.63
2452,94,67.48
2453,1203,89.41
2454,3481,94.84
2455,10174,98.31
2456,1788,91.83
2457,1354,90.23
2458,873,87.21
2459,3026,94.25
2460,809,86.76
2461,403,81.35
2462,554,83.97
2463,3408,94.74
2464,129,70.5
2465,240,76.56
2466,84,66.23
2467,5436,96.57
2468,2944,94.14
2469,3687,95.08
2470,12297,98.7
2471,5247,96.42
2472,535,83.7
2473,1265,89.8
2474,3278,94.56
2475,636,85.05
2476,2045,92.5
2477,312,79.01
2478,6485,97.11
2479,308,78.86
2481,446,82.23
2482,344,79.94
2483,306,78.78
2485,5498,96.62
2487,107,68.71
2488,1032,88.42
2490,8232,97.78
2491,874,87.22
2492,802,86.72
2493,267,77.54
2494,195,74.55
2495,845,87.01
2496,3794,95.2
2497,1852,92.02
2498,865,87.15
2499,384,80.93
2500,1021,88.34
2501,7378,97.45
2502,20328,99.41
2503,115,69.43
2504,1568,91.12
2505,4087,95.49
2506,1351,90.21
2507,455,82.42
2509,161,72.79
2511,1006,88.23
2512,170,73.32
2513,3364,94.66
2514,1003,88.2
2515,449,82.31
2516,398,81.22
2517,2186,92.82
2518,2066,92.56
2519,785,86.59
2520,1501,90.85
2521,667,85.4
2522,627,84.94
2523,239,76.52
2524,1972,92.32
2525,764,86.36
2526,610,84.72
2527,4163,95.56
2528,5054,96.29
2529,12702,98.76
2530,2425,93.27
2531,2044,92.49
2532,2018,92.44
2533,3421,94.75
2534,89,66.87
2535,702,85.75
2536,309,78.89
2537,284,78.13
2539,9052,98.07
2540,1068,88.64
2541,8529,97.9
2542,15325,99.09
2544,126,70.21
2545,129,70.5
2546,1032,88.42
2548,818,86.82
2549,1607,91.23
2550,1531,90.94
2551,1785,91.82
2552,288,78.25
2553,1429,90.57
2554,756,86.27
2555,1399,90.42
2557,212,75.32
2558,2027,92.47
2559,364,80.49
2560,1527,90.92
2561,1129,89.05
2562,234,76.32
2563,885,87.31
2565,3726,95.12
2566,277,77.87
2567,3913,95.32
2568,1462,90.7
2570,772,86.46
2571,51334,99.97
2572,11613,98.58
2573,318,79.21
2574,1471,90.73
2575,1372,90.31
2577,237,76.45
2578,96,67.69
2579,1305,90.0
2580,8554,97.92
2581,7237,97.39
2582,525,83.58
2583,1951,92.26
2585,597,84.51
2586,168,73.22
2587,891,87.36
2589,352,80.16
2590,604,84.63
2593,504,83.28
2594,2522,93.44
2596,1517,90.9
2597,486,83.0
2598,3910,95.31
2599,13756,98.9
2600,5298,96.46
2605,8202,97.77
2606,1880,92.09
2607,605,84.65
2609,487,83.02
2610,393,81.12
2611,1226,89.56
2612,1103,88.9
2613,1453,90.66
2614,294,78.42
2615,1048,88.53
2616,5982,96.89
2617,16761,99.23
2618,1214,89.49
2620,234,76.32
2621,414,81.59
2622,3625,95.01
2624,762,86.34
2625,636,85.05
2626,268,77.58
2627,110,68.99
2628,29574,99.76
2629,886,87.32
2630,380,80.86
2632,129,70.5
2633,1717,91.58
2634,638,85.09
2635,176,73.61
2637,169,73.27
2638,178,73.69
2639,1205,89.44
2640,15089,99.07
2641,8076,97.74
2642,4826,96.1
2643,3352,94.65
2644,2074,92.57
2646,207,75.1
2647,271,77.69
2648,3361,94.66
2649,362,80.43
2650,167,73.17
2651,410,81.51
2652,241,76.6
2653,224,75.9
2654,881,87.27
2655,287,78.22
2656,362,80.43
2657,13482,98.86
2659,260,77.36
2660,1018,88.31
2661,525,83.58
2662,4827,96.11
2663,227,76.03
2664,4642,95.94
2665,364,80.49
2666,108,68.79
2667,223,75.86
2668,1453,90.66
2669,489,83.05
2670,1306,90.01
2671,12588,98.74
2672,3925,95.33
2673,108,68.79
2674,181,73.86
2675,92,67.27
2676,1972,92.32
2677,2653,93.69
2678,192,74.41
2681,452,82.37
2682,770,86.43
2683,24651,99.65
2686,5834,96.81
2687,5158,96.37
2688,5742,96.76
2689,228,76.08
2690,2920,94.11
2691,602,84.59
2692,17029,99.24
2693,1825,91.93
2694,8949,98.03
2695,104,68.45
2696,1181,89.31
2697,388,81.03
2699,13866,98.9
2700,17371,99.26
2701,11038,98.47
2702,3153,94.4
2704,456,82.44
2705,115,69.43
2706,23301,99.56
2707,6821,97.25
2708,528,83.62
2709,1834,91.97
2710,19111,99.35
2711,303,78.66
2712,14615,99.04
2713,3742,95.15
2714,583,84.3
2715,131,70.68
2716,29381,99.75
2717,8079,97.74
2718,3038,94.27
2719,4677,95.98
2720,3847,95.25
2721,640,85.1
2722,7248,97.4
2723,8239,97.79
2724,8159,97.76
2725,681,85.54
2726,2100,92.62
2727,347,80.01
2728,5072,96.3
2729,3033,94.26
2730,2463,93.33
2731,2851,94.01
2732,1720,91.59
2733,299,78.57
2734,2720,93.77
2735,3871,95.27
2736,1457,90.68
2737,106,68.63
2738,518,83.47
2739,5566,96.66
2741,317,79.17
2743,93,67.38
2744,244,76.73
2745,2340,93.12
2746,8347,97.83
2747,2922,94.11
2748,949,87.86
2749,561,84.05
2750,2225,92.92
2751,331,79.59
2752,978,88.03
2753,320,79.28
2755,176,73.61
2756,210,75.22
2757,767,86.39
2758,208,75.14
2759,2858,94.02
2761,8407,97.84
2762,39028,99.89
2763,11879,98.61
2764,2727,93.79
2765,246,76.85
2766,270,77.65
2767,260,77.36
2769,681,85.54
2770,9667,98.21
2771,1589,91.18
2772,1996,92.38
2773,92,67.27
2774,682,85.56
2775,158,72.61
2776,122,69.93
2778,180,73.8
2779,2307,93.04
2780,436,82.07
2781,349,80.06
2782,661,85.35
2783,113,69.26
2784,461,82.53
2785,114,69.35
2786,380,80.86
2787,1072,88.68
2788,5816,96.8
2789,1285,89.9
2790,534,83.69
2791,18866,99.35
2792,4284,95.65
2793,2181,92.81
2794,3183,94.44
2795,5899,96.83
2796,1340,90.15
2797,19506,99.38
2798,1703,91.54
2799,1125,89.03
2800,287,78.22
2801,853,87.06
2802,2049,92.51
2803,4705,96.01
2804,12934,98.79
2805,4582,95.9
2806,1729,91.62
2807,1238,89.66
2808,4065,95.47
2809,268,77.58
2810,1154,89.17
2812,312,79.01
2813,128,70.41
2814,84,66.23
2815,1747,91.7
2816,976,88.03
2817,726,85.98
2818,459,82.49
2819,3440,94.78
2820,334,79.67
2822,1898,92.15
2824,133,70.84
2826,7478,97.49
2827,2933,94.13
2828,948,87.86
2829,1564,91.1
2830,135,71.0
2831,83,66.09
2833,166,73.11
2834,192,74.41
2835,461,82.53
2836,1235,89.63
2837,192,74.41
2839,179,73.73
2840,4919,96.18
2841,4368,95.72
2842,398,81.22
2843,1335,90.13
2844,544,83.83
2846,1518,90.91
2847,362,80.43
2848,394,81.13
2849,199,74.71
2851,627,84.94
2852,1073,88.69
2853,168,73.22
2855,98,67.91
2856,480,82.9
2857,4398,95.75
2858,44987,99.93
2859,2192,92.83
2860,1745,91.69
2861,2312,93.05
2862,1023,88.36
2863,4261,95.63
2864,171,73.37
2865,134,70.91
2866,1407,90.45
2867,2023,92.46
2868,417,81.63
2870,1298,89.96
2871,8478,97.87
2872,6376,97.07
2873,212,75.32
2874,448,82.29
2875,2054,92.53
2876,434,82.02
2877,1682,91.5
2878,192,74.41
2879,1016,88.28
2880,465,82.6
2881,7448,97.47
2882,952,87.88
2883,1778,91.79
2884,296,78.49
2885,531,83.65
2886,377,80.78
2887,109,68.9
2888,1086,88.81
2889,1877,92.09
2890,12045,98.64
2891,1341,90.16
2892,146,71.76
2893,482,82.93
2894,496,83.17
2896,102,68.24
2897,183,73.96
2898,674,85.45
2899,677,85.49
2900,908,87.52
2901,1807,91.89
2902,1093,88.84
2903,729,86.03
2904,147,71.83
2905,1209,89.45
2906,1644,91.35
2907,1547,91.02
2908,7893,97.65
2911,91,67.15
2912,3349,94.65
2913,209,75.18
2914,129,70.5
2915,7902,97.66
2916,20791,99.45
2917,3816,95.21
2918,23317,99.57
2919,2830,93.97
2920,1048,88.53
2921,2555,93.51
2922,1621,91.29
2923,134,70.91
2924,1992,92.36
2925,805,86.73
2926,3320,94.6
2927,913,87.56
2928,524,83.56
2929,1410,90.47
2930,93,67.38
2931,345,79.97
2932,1358,90.25
2933,124,70.07
2935,1398,90.42
2936,1422,90.52
2937,879,87.25
2938,271,77.69
2939,509,83.36
2940,1008,88.25
2941,2033,92.48
2942,3690,95.08
2943,1070,88.66
2944,7140,97.36
2945,145,71.7
2946,2062,92.56
2947,11240,98.5
2948,7182,97.38
2949,7183,97.38
2950,3674,95.04
2951,6591,97.15
2952,1783,91.8
2953,6880,97.27
2956,915,87.57
2959,40106,99.89
2960,86,66.47
2961,1852,92.02
2962,460,82.51
2963,122,69.93
2964,223,75.86
2965,413,81.57
2966,3691,95.08
2967,834,86.95
2968,8595,97.94
2969,642,85.12
2970,1279,89.87
2971,2268,92.96
2972,507,83.33
2973,3946,95.35
2974,622,84.86
2975,601,84.57
2976,3614,95.0
2977,403,81.35
2978,997,88.17
2979,321,79.31
2982,186,74.09
2983,699,85.72
2984,137,71.13
2985,14157,98.96
2986,4975,96.23
2987,21739,99.5
2988,710,85.83
2989,4005,95.42
2990,4090,95.5
2991,4892,96.15
2992,202,74.86
2993,4210,95.58
2995,2882,94.05
2996,742,86.15
2997,27160,99.7
2999,86,66.47
3000,9564,98.19
3002,364,80.49
3003,166,73.11
3004,1648,91.37
3005,6487,97.11
3006,8802,97.99
3007,2052,92.52
3008,701,85.74
3010,324,79.41
3011,1072,88.68
3012,89,66.87
3013,464,82.58
3014,243,76.67
3015,1031,88.41
3016,2735,93.81
3017,685,85.6
3018,1979,92.33
3019,3772,95.18
3020,6313,97.04
3021,228,76.08
3022,2224,92.91
3024,976,88.03
3028,928,87.69
3029,812,86.77
3030,3559,94.94
3031,348,80.03
3032,1666,91.43
3033,11536,98.55
3034,4525,95.85
3035,2522,93.44
3036,1124,89.02
3037,4033,95.44
3038,608,84.69
3039,9191,98.12
3040,2021,92.45
3041,467,82.64
3042,395,81.15
3043,221,75.77
3044,3845,95.24
3045,822,86.85
3046,598,84.52
3047,89,66.87
3048,332,79.6
3049,233,76.27
3050,129,70.5
3051,1199,89.39
3052,15753,99.15
3053,2648,93.68
3054,1478,90.75
3055,612,84.74
3056,111,69.07
3060,5235,96.41
3061,1656,91.38
3062,2779,93.88
3063,1136,89.08
3064,442,82.17
3066,1950,92.25
3067,2849,94.01
3068,2383,93.19
3069,238,76.49
3070,3770,95.18
3071,2573,93.54
3072,7458,97.48
3073,168,73.22
3074,1439,90.61
3075,1119,88.99
3076,605,84.65
3077,1120,89.0
3078,791,86.65
3079,1358,90.25
3081,13162,98.83
3082,8462,97.86
3083,4332,95.7
3086,452,82.37
3087,5293,96.46
3088,3471,94.82
3089,3186,94.44
3090,1128,89.04
3091,1333,90.12
3092,135,71.0
3093,1409,90.46
3094,653,85.26
3095,3674,95.04
3096,655,85.28
3097,1637,91.33
3098,4964,96.23
3099,1373,90.31
3100,5534,96.64
3101,9759,98.24
3102,1470,90.72
3103,404,81.37
3104,5351,96.49
3105,6711,97.21
3106,98,67.91
3107,7750,97.6
3108,7729,97.59
3109,341,79.86
3110,200,74.76
3111,1264,89.79
3112,354,80.22
3113,5181,96.38
3114,22770,99.54
3115,647,85.19
3117,551,83.91
3118,378,80.8
3120,929,87.7
3121,147,71.83
3122,146,71.76
3124,148,71.91
3125,1223,89.54
3127,587,84.35
3128,305,78.73
3129,1748,91.71
3130,1084,88.8
3132,151,72.13
3133,233,76.27
3134,1594,91.2
3135,1481,90.76
3137,127,70.32
3138,350,80.09
3139,123,69.99
3140,109,68.9
3141,540,83.78
3142,1118,88.98
3143,192,74.41
3144,249,76.95
3145,1144,89.1
3146,3443,94.79
3147,21080,99.47
3148,6861,97.26
3150,318,79.21
3152,2732,93.8
3153,1564,91.1
3155,3403,94.73
3156,3644,95.02
3157,4836,96.11
3158,368,80.58
3159,4066,95.47
3160,11684,98.59
3161,182,73.92
3162,93,67.38
3163,1548,91.02
3165,366,80.53
3166,88,66.74
3167,1100,88.88
3168,5328,96.48
3169,1719,91.59
3171,161,72.79
3173,4078,95.48
3174,7718,97.59
3175,13945,98.92
3176,13563,98.88
3177,1236,89.64
3178,4408,95.76
3179,1525,90.92
3180,363,80.47
3181,1353,90.23
3182,944,87.84
3183,202,74.86
3185,2078,92.58
3186,4750,96.04
3188,321,79.31
3189,1754,91.72
3190,1020,88.33
3192,143,71.56
3194,1159,89.19
3196,2829,93.97
3197,1221,89.52
3198,4483,95.8
3199,288,78.25
3200,1150,89.14
3201,2132,92.7
3202,122,69.93
3203,3277,94.55
3204,1366,90.28
3205,173,73.47
3206,765,86.37
3208,1836,91.98
3210,7968,97.67
3211,364,80.49
3213,1757,91.74
3214,406,81.4
3216,108,68.79
3217,433,81.99
3218,164,72.98
3219,2338,93.12
3221,399,81.24
3222,160,72.72
3223,318,79.21
3224,648,85.2
3225,897,87.44
3230,497,83.19
3232,165,73.04
3235,453,82.4
3238,1254,89.74
3239,205,75.01
3240,194,74.5
3241,352,80.16
3243,2494,93.39
3244,1451,90.66
3245,167,73.17
3246,4481,95.8
3247,7095,97.34
3248,2546,93.48
3249,2591,93.57
3250,2738,93.81
3251,1350,90.2
3252,7414,97.45
3253,13124,98.83
3254,5122,96.34
3255,10026,98.28
3256,8961,98.04
3257,6161,96.98
3258,3401,94.72
3259,2986,94.22
3260,2914,94.1
3261,2772,93.87
3262,2219,92.89
3263,5600,96.69
3264,4753,96.05
3265,2782,93.88
3266,1486,90.79
3267,4381,95.73
3268,1835,91.98
3269,3054,94.29
3270,1454,90.67
3271,3556,94.94
3272,1286,89.91
3273,6051,96.92
3274,2754,93.84
3275,8027,97.7
3276,297,78.52
3281,334,79.67
3282,104,68.45
3283,93,67.38
3284,235,76.36
3285,5404,96.52
3286,774,86.49
3287,847,87.02
3289,386,80.98
3292,104,68.45
3295,90,67.02
3296,1710,91.57
3298,4451,95.79
3299,852,87.06
3300,7154,97.36
3301,6606,97.15
3302,260,77.36
3304,305,78.73
3306,354,80.22
3307,2593,93.58
3308,1153,89.16
3309,156,72.49
3310,1020,88.33
3311,227,76.03
3313,99,68.0
3316,2369,93.17
3317,6586,97.14
3318,194,74.5
3319,138,71.2
3320,415,81.6
3324,1047,88.52
3325,921,87.64
3326,962,87.96
3327,735,86.09
3328,4293,95.66
3329,229,76.12
3330,683,85.57
3331,193,74.45
3334,2817,93.94
3338,256,77.24
3339,625,84.92
3340,285,78.16
3341,935,87.75
3342,1368,90.29
3343,210,75.22
3344,143,71.56
3345,114,69.35
3347,1315,90.04
3349,95,67.59
3350,862,87.13
3351,103,68.36
3354,6365,97.06
3355,3475,94.83
3357,516,83.44
3358,2213,92.87
3359,3174,94.42
3360,4747,96.04
3361,7077,97.33
3362,7045,97.32
3363,7485,97.5
3364,1048,88.53
3365,2128,92.7
3367,196,74.59
3368,349,80.06
3370,320,79.28
3371,233,76.27
3372,325,79.44
3374,87,66.61
3375,201,74.8
3379,553,83.95
3384,1677,91.48
3385,637,85.07
3386,7527,97.51
3387,1069,88.65
3388,1970,92.3
3389,121,69.86
3390,231,76.18
3391,678,85.5
3392,1013,88.26
3393,217,75.59
3394,1167,89.22
3395,267,77.54
3396,6793,97.24
3397,2406,93.24
3398,2470,93.36
3399,551,83.91
3400,277,77.87
3401,589,84.38
3402,127,70.32
3403,198,74.66
3404,1733,91.64
3405,734,86.08
3406,426,81.82
3408,15909,99.17
3409,5088,96.32
3412,999,88.18
3414,229,76.12
3415,504,83.28
3417,378,80.8
3418,12258,98.68
3420,1136,89.08
3421,11347,98.53
3422,938,87.79
3423,343,79.92
3424,6081,96.93
3425,436,82.07
3426,1108,88.94
3427,338,79.78
3428,308,78.86
3429,2585,93.55
3430,1101,88.89
3431,474,82.79
3432,430,81.91
3433,267,77.54
3434,213,75.36
3435,4909,96.17
3436,772,86.46
3437,139,71.27
3438,4951,96.22
3439,2614,93.62
3440,1931,92.21
3441,2807,93.92
3442,168,73.22
3444,1736,91.65
3445,591,84.42
3446,274,77.79
3447,357,80.3
3448,11548,98.56
3449,152,72.19
3450,5588,96.68
3451,2601,93.59
3452,4037,95.44
3453,613,84.75
3454,359,80.36
3456,396,81.18
3457,577,84.22
3459,372,80.67
3461,2733,93.8
3462,3732,95.13
3464,97,67.8
3466,1081,88.76
3467,1530,90.94
3468,3955,95.35
3469,1938,92.23
3470,969,87.99
3471,14155,98.95
3473,112,69.16
3474,99,68.0
3475,753,86.25
3476,5005,96.25
3477,2752,93.83
3478,1936,92.23
3479,3747,95.15
3480,1014,88.27
3481,15887,99.17
3483,1935,92.22
3484,2224,92.91
3487,487,83.02
3489,8362,97.83
3490,120,69.79
3491,211,75.27
3494,1794,91.85
3496,241,76.6
3497,398,81.22
3498,2980,94.2
3499,9136,98.09
3500,725,85.97
3501,918,87.6
3502,553,83.95
3503,2148,92.73
3504,5206,96.4
3505,2677,93.72
3506,708,85.82
3507,3130,94.37
3508,3258,94.54
3509,410,81.51
3510,7836,97.61
3511,482,82.93
3512,2645,93.67
3513,2464,93.34
3514,250,77.01
3515,1153,89.16
3516,934,87.74
3518,249,76.95
3519,1021,88.34
3520,135,71.0
3521,1427,90.55
3524,2952,94.16
3525,1898,92.15
3526,4921,96.19
3527,14537,99.03
3528,1672,91.45
3529,1004,88.22
3531,126,70.21
3534,4670,95.97
3535,8593,97.94
3536,4033,95.44
3537,272,77.73
3538,1234,89.62
3539,439,82.13
3540,146,71.76
3543,3655,95.03
3544,441,82.16
3545,3087,94.32
3546,1494,90.81
3547,460,82.51
3548,1333,90.12
