movieId,n_i,popularity_pct
79234,1,7.43
79236,2,18.67
79238,5,32.95
79244,1,7.43
79247,1,7.43
79249,2,18.67
79278,2,18.67
79281,1,7.43
79283,1,7.43
79285,3,25.03
79303,5,32.95
79327,3,25.03
79335,2,18.67
79337,3,25.03
79339,1,7.43
79344,4,29.48
79346,3,25.03
79368,2,18.67
79395,3,25.03
79397,5,32.95
79400,2,18.67
79402,2,18.67
79424,1,7.43
79458,3,25.03
79461,3,25.03
79471,3,25.03
79473,5,32.95
79543,4,29.48
79551,5,32.95
79561,1,7.43
79565,1,7.43
79568,1,7.43
79575,1,7.43
79580,4,29.48
79601,1,7.43
79607,4,29.48
79610,4,29.48
79636,2,18.67
79640,5,32.95
79642,4,29.48
79644,4,29.48
79647,5,32.95
79656,3,25.03
79686,4,29.48
79688,3,25.03
79692,4,29.48
79709,3,25.03
79736,1,7.43
79739,3,25.03
79741,1,7.43
79767,4,29.48
79775,4,29.48
79835,4,29.48
79838,3,25.03
79842,5,32.95
79844,1,7.43
79848,5,32.95
79855,5,32.95
79866,1,7.43
79901,4,29.48
79920,5,32.95
79925,3,25.03
79953,4,29.48
79974,3,25.03
79977,4,29.48
79980,4,29.48
80004,3,25.03
80014,2,18.67
80020,4,29.48
80022,2,18.67
80033,3,25.03
80049,3,25.03
80054,4,29.48
80072,5,32.95
80074,3,25.03
80102,4,29.48
80104,2,18.67
80109,5,32.95
80129,5,32.95
80132,4,29.48
80135,1,7.43
80144,3,25.03
80146,5,32.95
80152,4,29.48
80154,2,18.67
80160,3,25.03
80164,5,32.95
80179,1,7.43
80183,4,29.48
80189,5,32.95
80193,1,7.43
80206,5,32.95
80208,1,7.43
80210,5,32.95
80224,4,29.48
80230,1,7.43
80233,3,25.03
80243,2,18.67
80247,2,18.67
80260,3,25.03
80267,4,29.48
80269,3,25.03
80271,2,18.67
80285,1,7.43
80290,2,18.67
80292,2,18.67
80311,1,7.43
80313,3,25.03
80321,4,29.48
80330,5,32.95
80344,5,32.95
80346,4,29.48
80348,4,29.48
80352,4,29.48
80358,4,29.48
80402,3,25.03
80405,3,25.03
80408,2,18.67
80417,3,25.03
80428,5,32.95
80444,3,25.03
80449,5,32.95
80465,1,7.43
80467,4,29.48
80472,2,18.67
80478,3,25.03
80480,2,18.67
80491,2,18.67
80498,4,29.48
80557,2,18.67
80560,3,25.03
80566,1,7.43
80568,2,18.67
80570,2,18.67
80574,2,18.67
80582,4,29.48
80596,4,29.48
80611,2,18.67
80619,3,25.03
80622,2,18.67
80639,4,29.48
80641,2,18.67
80650,3,25.03
80653,5,32.95
80655,4,29.48
80659,1,7.43
80661,3,25.03
80667,3,25.03
80680,2,18.67
80683,1,7.43
80701,4,29.48
80713,4,29.48
80715,3,25.03
80719,3,25.03
80722,1,7.43
80725,2,18.67
80731,2,18.67
80738,2,18.67
80740,2,18.67
80742,3,25.03
80744,1,7.43
80746,1,7.43
80761,5,32.95
80768,1,7.43
80792,2,18.67
80799,3,25.03
80806,4,29.48
80818,1,7.43
80825,5,32.95
80848,2,18.67
80866,2,18.67
80870,4,29.48
80893,3,25.03
80899,4,29.48
80901,2,18.67
80933,3,25.03
80950,2,18.67
80952,2,18.67
80954,4,29.48
80972,2,18.67
80984,2,18.67
80986,1,7.43
81029,4,29.48
81041,4,29.48
81049,1,7.43
81064,1,7.43
81067,1,7.43
81069,4,29.48
81072,3,25.03
81085,2,18.67
81092,4,29.48
81100,2,18.67
81104,4,29.48
81107,4,29.48
81109,2,18.67
81117,1,7.43
81123,2,18.67
81125,2,18.67
81150,1,7.43
81152,3,25.03
81172,1,7.43
81184,1,7.43
81193,4,29.48
81198,2,18.67
81200,5,32.95
81204,4,29.48
81214,4,29.48
81216,4,29.48
81238,1,7.43
81243,1,7.43
81250,5,32.95
81274,1,7.43
81281,4,29.48
81314,1,7.43
81322,2,18.67
81324,1,7.43
81328,1,7.43
81330,4,29.48
81333,3,25.03
81347,4,29.48
81349,2,18.67
81357,4,29.48
81387,2,18.67
81389,2,18.67
81391,4,29.48
81393,1,7.43
81398,2,18.67
81405,2,18.67
81411,4,29.48
81415,1,7.43
81429,1,7.43
81432,2,18.67
81435,3,25.03
81441,5,32.95
81453,2,18.67
81501,3,25.03
81524,5,32.95
81548,1,7.43
81566,2,18.67
81574,1,7.43
81583,2,18.67
81585,3,25.03
81587,2,18.67
81589,3,25.03
81610,2,18.67
81613,1,7.43
81615,1,7.43
81617,4,29.48
81629,4,29.48
81631,4,29.48
81633,4,29.48
81643,2,18.67
81646,2,18.67
81676,3,25.03
81700,2,18.67
81713,2,18.67
81727,4,29.48
81738,1,7.43
81742,2,18.67
81755,3,25.03
81758,1,7.43
81765,2,18.67
81770,1,7.43
81795,1,7.43
81802,1,7.43
81806,2,18.67
81851,3,25.03
81857,1,7.43
81859,1,7.43
81867,2,18.67
81880,2,18.67
81903,4,29.48
81906,2,18.67
81925,2,18.67
81927,3,25.03
81930,5,32.95
81952,2,18.67
81954,1,7.43
81959,1,7.43
81962,2,18.67
81979,5,32.95
81983,3,25.03
81985,2,18.67
81987,3,25.03
81991,1,7.43
82003,4,29.48
82007,4,29.48
82011,3,25.03
82013,1,7.43
82017,1,7.43
82026,2,18.67
82030,4,29.48
82045,2,18.67
82047,5,32.95
82049,4,29.48
82055,3,25.03
82061,4,29.48
82068,5,32.95
82106,3,25.03
82110,3,25.03
82115,2,18.67
82119,3,25.03
82123,1,7.43
82129,5,32.95
82139,4,29.48
82141,4,29.48
82154,2,18.67
82175,4,29.48
82179,2,18.67
82182,5,32.95
82184,2,18.67
82188,5,32.95
82194,2,18.67
82227,3,25.03
82235,1,7.43
82271,4,29.48
82274,5,32.95
82283,2,18.67
82304,5,32.95
82306,5,32.95
82308,5,32.95
82311,5,32.95
82320,4,29.48
82326,1,7.43
82328,3,25.03
82330,5,32.95
82353,3,25.03
82358,1,7.43
82362,4,29.48
82364,5,32.95
82368,1,7.43
82370,2,18.67
82384,4,29.48
82386,1,7.43
82388,2,18.67
82390,3,25.03
82393,2,18.67
82395,2,18.67
82397,1,7.43
82420,5,32.95
82449,2,18.67
82454,5,32.95
82467,3,25.03
82469,4,29.48
82476,2,18.67
82491,2,18.67
82525,1,7.43
82529,1,7.43
82531,4,29.48
82567,3,25.03
82584,3,25.03
82591,4,29.48
82593,1,7.43
82595,1,7.43
82597,2,18.67
82606,1,7.43
82631,3,25.03
82635,5,32.95
82638,4,29.48
82643,5,32.95
82678,5,32.95
82680,4,29.48
82705,2,18.67
82711,4,29.48
82713,2,18.67
82715,2,18.67
82732,2,18.67
82751,1,7.43
82753,2,18.67
82772,1,7.43
82840,3,25.03
82877,3,25.03
82902,2,18.67
82909,3,25.03
82911,5,32.95
82915,4,29.48
82917,1,7.43
82980,4,29.48
82982,3,25.03
82984,2,18.67
82991,5,32.95
83006,4,29.48
83051,4,29.48
83056,4,29.48
83071,1,7.43
83089,2,18.67
83163,1,7.43
83186,4,29.48
83225,2,18.67
83227,3,25.03
83232,4,29.48
83241,2,18.67
83244,4,29.48
83256,1,7.43
83258,4,29.48
83260,3,25.03
83268,5,32.95
83273,1,7.43
83275,1,7.43
83277,3,25.03
83279,2,18.67
83281,1,7.43
83291,5,32.95
83295,5,32.95
83308,2,18.67
83310,3,25.03
83337,3,25.03
83339,3,25.03
83345,1,7.43
83351,3,25.03
83357,1,7.43
83381,3,25.03
83389,1,7.43
83415,2,18.67
83417,1,7.43
83435,3,25.03
83439,2,18.67
83446,3,25.03
83448,5,32.95
83464,1,7.43
83529,5,32.95
83533,2,18.67
83558,5,32.95
83560,3,25.03
83562,5,32.95
83569,3,25.03
83575,5,32.95
83579,3,25.03
83592,4,29.48
83603,2,18.67
83607,1,7.43
83611,3,25.03
83619,5,32.95
83654,2,18.67
83656,3,25.03
83658,5,32.95
83662,3,25.03
83664,3,25.03
83666,4,29.48
83668,2,18.67
83758,3,25.03
83767,2,18.67
83773,1,7.43
83789,1,7.43
83791,3,25.03
83819,1,7.43
83821,1,7.43
83823,4,29.48
83825,3,25.03
83831,1,7.43
83918,2,18.67
83920,5,32.95
83927,1,7.43
83956,4,29.48
83969,5,32.95
83972,1,7.43
83974,3,25.03
83978,2,18.67
83986,3,25.03
84017,3,25.03
84092,5,32.95
84094,3,25.03
84100,2,18.67
84118,3,25.03
84131,2,18.67
84133,4,29.48
84148,5,32.95
84158,3,25.03
84162,1,7.43
84164,2,18.67
84176,5,32.95
84178,1,7.43
84181,2,18.67
84183,4,29.48
84192,4,29.48
84226,3,25.03
84250,5,32.95
84252,5,32.95
84258,2,18.67
84279,5,32.95
84281,2,18.67
84283,3,25.03
84293,1,7.43
84296,1,7.43
84298,4,29.48
84300,3,25.03
84302,3,25.03
84329,1,7.43
84334,1,7.43
84372,3,25.03
84436,1,7.43
84442,1,7.43
84448,4,29.48
84450,4,29.48
84453,4,29.48
84467,4,29.48
84473,3,25.03
84475,3,25.03
84477,4,29.48
84483,4,29.48
84500,1,7.43
84502,4,29.48
84508,4,29.48
84512,4,29.48
84525,4,29.48
84529,3,25.03
84534,1,7.43
84538,1,7.43
84540,1,7.43
84551,4,29.48
84555,2,18.67
84559,3,25.03
84563,2,18.67
84565,1,7.43
84619,4,29.48
84639,5,32.95
84641,3,25.03
84643,5,32.95
84646,3,25.03
84648,4,29.48
84660,1,7.43
84665,3,25.03
84667,3,25.03
84669,3,25.03
84671,4,29.48
84680,1,7.43
84686,3,25.03
84689,1,7.43
84691,1,7.43
84714,4,29.48
84734,2,18.67
84736,1,7.43
84740,5,32.95
84764,3,25.03
84766,5,32.95
84768,2,18.67
84781,5,32.95
84805,4,29.48
84829,3,25.03
84832,4,29.48
84836,2,18.67
84838,2,18.67
84852,3,25.03
84859,4,29.48
84861,1,7.43
84866,2,18.67
84869,2,18.67
84871,5,32.95
84876,4,29.48
84890,3,25.03
84894,2,18.67
84948,2,18.67
84961,1,7.43
84963,5,32.95
84974,1,7.43
84976,1,7.43
84978,1,7.43
84983,4,29.48
84985,2,18.67
84987,4,29.48
84996,1,7.43
85010,2,18.67
85070,4,29.48
85108,1,7.43
85143,4,29.48
85175,4,29.48
85186,2,18.67
85188,2,18.67
85203,2,18.67
85205,4,29.48
85209,4,29.48
85226,2,18.67
85231,4,29.48
85270,4,29.48
85275,3,25.03
85284,2,18.67
85293,4,29.48
85309,1,7.43
85323,2,18.67
85327,3,25.03
85332,3,25.03
85365,3,25.03
85369,3,25.03
85374,5,32.95
85378,1,7.43
85387,5,32.95
85389,3,25.03
85403,1,7.43
85440,5,32.95
85442,1,7.43
85445,1,7.43
85450,1,7.43
85453,1,7.43
85505,1,7.43
85513,5,32.95
85544,3,25.03
85552,4,29.48
85567,4,29.48
85570,5,32.95
85576,2,18.67
85609,2,18.67
85612,4,29.48
85616,4,29.48
85618,1,7.43
85679,4,29.48
85689,1,7.43
85691,2,18.67
85694,1,7.43
85738,3,25.03
85740,4,29.48
85742,1,7.43
85744,1,7.43
85770,4,29.48
85772,1,7.43
85783,3,25.03
85785,1,7.43
85792,4,29.48
85794,2,18.67
85861,2,18.67
85863,3,25.03
85883,5,32.95
85889,1,7.43
85892,3,25.03
85894,1,7.43
85955,5,32.95
85966,5,32.95
85981,5,32.95
85983,4,29.48
85985,5,32.95
85994,3,25.03
86002,3,25.03
86023,1,7.43
86055,1,7.43
86061,2,18.67
86064,5,32.95
86068,5,32.95
86077,1,7.43
86079,3,25.03
86081,4,29.48
86085,1,7.43
86089,2,18.67
86091,5,32.95
86139,5,32.95
86148,5,32.95
86162,1,7.43
86166,5,32.95
86170,5,32.95
86173,5,32.95
86204,5,32.95
86210,2,18.67
86229,2,18.67
86231,3,25.03
86242,4,29.48
86263,1,7.43
86288,3,25.03
86308,4,29.48
86310,1,7.43
86312,3,25.03
86316,5,32.95
86318,4,29.48
86334,2,18.67
86337,2,18.67
86343,1,7.43
86368,4,29.48
86380,4,29.48
86382,5,32.95
86399,1,7.43
86401,5,32.95
86416,5,32.95
86420,4,29.48
86434,3,25.03
86436,4,29.48
86438,3,25.03
86440,2,18.67
86442,2,18.67
86451,2,18.67
86453,5,32.95
86455,1,7.43
86463,4,29.48
86471,3,25.03
86474,4,29.48
86476,4,29.48
86489,3,25.03
86493,1,7.43
86495,5,32.95
86497,4,29.48
86500,3,25.03
86508,2,18.67
86510,2,18.67
86513,3,25.03
86515,2,18.67
86518,4,29.48
86521,5,32.95
86544,2,18.67
86550,1,7.43
86553,4,29.48
86583,5,32.95
86620,1,7.43
86622,3,25.03
86635,2,18.67
86637,2,18.67
86651,2,18.67
86653,2,18.67
86657,2,18.67
86664,2,18.67
86671,4,29.48
86675,4,29.48
86677,5,32.95
86687,4,29.48
86689,3,25.03
86709,1,7.43
86717,4,29.48
86719,1,7.43
86728,5,32.95
86745,4,29.48
86748,5,32.95
86753,4,29.48
86756,2,18.67
86758,5,32.95
86760,3,25.03
86766,4,29.48
86770,4,29.48
86773,2,18.67
86778,4,29.48
86785,4,29.48
86789,2,18.67
86791,2,18.67
86797,2,18.67
86802,5,32.95
86807,3,25.03
86809,2,18.67
86813,1,7.43
86819,1,7.43
86826,3,25.03
86839,1,7.43
86841,3,25.03
86844,4,29.48
86846,3,25.03
86848,3,25.03
86854,3,25.03
86856,4,29.48
86858,3,25.03
86860,4,29.48
86862,3,25.03
86894,5,32.95
86896,5,32.95
86902,5,32.95
86904,3,25.03
86906,5,32.95
86909,1,7.43
86927,3,25.03
86929,2,18.67
86931,2,18.67
86941,5,32.95
86943,1,7.43
86952,2,18.67
86957,4,29.48
86960,4,29.48
86970,2,18.67
86977,2,18.67
86988,1,7.43
86990,2,18.67
87002,1,7.43
87006,5,32.95
87008,3,25.03
87010,2,18.67
87012,5,32.95
87016,5,32.95
87031,5,32.95
87033,5,32.95
87038,3,25.03
87051,2,18.67
87053,3,25.03
87055,4,29.48
87057,4,29.48
87059,4,29.48
87061,1,7.43
87063,4,29.48
87065,3,25.03
87069,3,25.03
87071,5,32.95
87085,1,7.43
87092,2,18.67
87094,4,29.48
87098,1,7.43
87173,2,18.67
87179,5,32.95
87186,2,18.67
87188,3,25.03
87207,5,32.95
87210,4,29.48
87216,1,7.43
87218,3,25.03
87220,5,32.95
87225,2,18.67
87256,1,7.43
87258,3,25.03
87260,3,25.03
87262,2,18.67
87268,1,7.43
87276,1,7.43
87290,1,7.43
87294,1,7.43
87296,3,25.03
87300,3,25.03
87320,3,25.03
87322,5,32.95
87325,2,18.67
87327,4,29.48
87330,4,29.48
87332,5,32.95
87334,4,29.48
87336,3,25.03
87354,1,7.43
87358,2,18.67
87364,5,32.95
87366,2,18.67
87368,3,25.03
87370,2,18.67
87378,1,7.43
87385,2,18.67
87387,3,25.03
87392,4,29.48
87403,5,32.95
87415,3,25.03
87417,2,18.67
87420,1,7.43
87442,1,7.43
87449,4,29.48
87471,4,29.48
87497,1,7.43
87505,2,18.67
87507,5,32.95
87511,2,18.67
87514,2,18.67
87516,1,7.43
87518,3,25.03
87547,3,25.03
87556,2,18.67
87558,5,32.95
87560,5,32.95
87562,3,25.03
87564,1,7.43
87566,3,25.03
87572,3,25.03
87591,1,7.43
87595,1,7.43
87598,2,18.67
87618,3,25.03
87633,1,7.43
87636,4,29.48
87639,1,7.43
87644,1,7.43
87649,4,29.48
87662,2,18.67
87683,3,25.03
87685,4,29.48
87693,3,25.03
87700,4,29.48
87702,4,29.48
87745,4,29.48
87751,3,25.03
87763,4,29.48
87766,3,25.03
87769,3,25.03
87771,3,25.03
87773,3,25.03
87780,2,18.67
87794,5,32.95
87796,3,25.03
87798,1,7.43
87806,3,25.03
87808,2,18.67
87831,2,18.67
87843,1,7.43
87858,3,25.03
87860,2,18.67
87874,4,29.48
87878,4,29.48
87880,4,29.48
87882,3,25.03
87884,3,25.03
87890,2,18.67
87915,1,7.43
87923,4,29.48
87928,5,32.95
87948,2,18.67
87952,3,25.03
87954,5,32.95
87966,2,18.67
87973,4,29.48
87977,2,18.67
87979,3,25.03
87984,1,7.43
87994,4,29.48
87996,1,7.43
88001,1,7.43
88003,4,29.48
88005,3,25.03
88017,1,7.43
88020,5,32.95
88028,1,7.43
88031,3,25.03
88038,1,7.43
88040,1,7.43
88042,5,32.95
88044,4,29.48
88047,4,29.48
88049,4,29.48
88053,1,7.43
88055,2,18.67
88059,2,18.67
88061,4,29.48
88065,2,18.67
88071,2,18.67
88073,3,25.03
88078,2,18.67
88087,1,7.43
88089,3,25.03
88092,5,32.95
88099,5,32.95
88106,5,32.95
88110,5,32.95
88116,2,18.67
88133,4,29.48
88135,3,25.03
88158,1,7.43
88160,3,25.03
88166,3,25.03
88171,2,18.67
88173,3,25.03
88175,2,18.67
88177,2,18.67
88181,5,32.95
88205,1,7.43
88210,2,18.67
88213,2,18.67
88228,2,18.67
88250,1,7.43
88252,3,25.03
88274,1,7.43
88276,4,29.48
88278,5,32.95
88280,5,32.95
88284,5,32.95
88307,2,18.67
88313,3,25.03
88315,2,18.67
88317,2,18.67
88321,2,18.67
88327,4,29.48
88329,3,25.03
88331,1,7.43
88335,1,7.43
88341,5,32.95
88347,5,32.95
88352,3,25.03
88368,1,7.43
88371,1,7.43
88374,5,32.95
88378,2,18.67
88382,5,32.95
88398,3,25.03
88400,2,18.67
88414,2,18.67
88417,5,32.95
88423,3,25.03
88427,1,7.43
88429,3,25.03
88448,2,18.67
88452,3,25.03
88454,3,25.03
88466,2,18.67
88473,3,25.03
88480,2,18.67
88483,5,32.95
88488,1,7.43
88491,2,18.67
88493,1,7.43
88511,1,7.43
88513,2,18.67
88518,5,32.95
88520,5,32.95
88543,1,7.43
88548,4,29.48
88574,5,32.95
88576,2,18.67
88580,3,25.03
88591,3,25.03
88595,3,25.03
88597,4,29.48
88601,2,18.67
88603,1,7.43
88605,5,32.95
88607,1,7.43
88633,3,25.03
88638,1,7.43
88642,1,7.43
88649,2,18.67
88652,5,32.95
88654,5,32.95
88670,4,29.48
88676,1,7.43
88680,5,32.95
88682,2,18.67
88688,1,7.43
88726,2,18.67
88734,4,29.48
88740,2,18.67
88742,1,7.43
88748,1,7.43
88750,2,18.67
88752,1,7.43
88754,1,7.43
88756,3,25.03
88759,4,29.48
88761,2,18.67
88766,2,18.67
88788,2,18.67
88796,2,18.67
88801,1,7.43
88814,2,18.67
88816,4,29.48
88821,1,7.43
88823,1,7.43
88857,2,18.67
88886,3,25.03
88894,1,7.43
88899,4,29.48
88959,2,18.67
88961,1,7.43
88971,5,32.95
88975,1,7.43
88979,4,29.48
88989,1,7.43
88993,3,25.03
88998,4,29.48
89007,2,18.67
89010,2,18.67
89016,2,18.67
89018,3,25.03
89023,2,18.67
89025,4,29.48
89041,1,7.43
89052,1,7.43
89054,4,29.48
89056,4,29.48
89069,5,32.95
89083,4,29.48
89098,2,18.67
89110,2,18.67
89112,5,32.95
89114,3,25.03
89116,4,29.48
89126,2,18.67
89133,1,7.43
89137,5,32.95
89145,2,18.67
89147,2,18.67
89162,4,29.48
89192,2,18.67
89206,4,29.48
89211,2,18.67
89213,1,7.43
89219,4,29.48
89222,2,18.67
89246,2,18.67
89248,3,25.03
89268,2,18.67
89277,4,29.48
89285,2,18.67
89287,2,18.67
89308,2,18.67
89313,1,7.43
89315,3,25.03
89323,1,7.43
89325,3,25.03
89327,5,32.95
89329,1,7.43
89351,5,32.95
89354,3,25.03
89365,1,7.43
89375,5,32.95
89393,1,7.43
89398,3,25.03
89401,2,18.67
89403,1,7.43
89406,1,7.43
89476,1,7.43
89478,4,29.48
89485,1,7.43
89506,2,18.67
89516,3,25.03
89521,4,29.48
89527,1,7.43
89532,3,25.03
89537,1,7.43
89549,1,7.43
89551,3,25.03
89588,3,25.03
89596,5,32.95
89598,2,18.67
89607,5,32.95
89613,4,29.48
89616,2,18.67
89618,2,18.67
89620,3,25.03
89623,4,29.48
89632,4,29.48
89635,1,7.43
89658,3,25.03
89662,4,29.48
89664,2,18.67
89666,1,7.43
89668,1,7.43
89670,3,25.03
89674,5,32.95
89701,2,18.67
89705,2,18.67
89707,2,18.67
89712,2,18.67
89714,4,29.48
89718,1,7.43
89730,4,29.48
89732,3,25.03
89763,3,25.03
89767,5,32.95
89769,2,18.67
89778,4,29.48
89797,4,29.48
89800,3,25.03
89802,2,18.67
89819,2,18.67
89829,1,7.43
89833,1,7.43
89848,5,32.95
89850,1,7.43
89870,5,32.95
89883,1,7.43
89908,4,29.48
89910,2,18.67
89912,1,7.43
89926,1,7.43
89932,2,18.67
89936,4,29.48
89941,2,18.67
89963,3,25.03
89965,2,18.67
89967,1,7.43
89969,3,25.03
89971,2,18.67
89977,2,18.67
89979,3,25.03
89988,5,32.95
89990,1,7.43
89994,4,29.48
89999,2,18.67
90007,2,18.67
90011,4,29.48
90015,4,29.48
90017,3,25.03
90019,1,7.43
90049,5,32.95
90052,5,32.95
90055,2,18.67
90059,3,25.03
90064,2,18.67
90068,1,7.43
90084,3,25.03
90086,3,25.03
90090,5,32.95
90106,2,18.67
90108,3,25.03
90112,4,29.48
90114,1,7.43
90118,1,7.43
90167,2,18.67
90170,2,18.67
90172,1,7.43
90183,1,7.43
90196,2,18.67
90199,1,7.43
90201,3,25.03
90203,2,18.67
90206,3,25.03
90208,3,25.03
90211,4,29.48
90235,2,18.67
90237,5,32.95
90239,2,18.67
90241,4,29.48
90247,4,29.48
90252,1,7.43
90256,4,29.48
90258,1,7.43
90260,1,7.43
90270,5,32.95
90273,4,29.48
90279,1,7.43
90284,1,7.43
90286,1,7.43
90288,1,7.43
90292,4,29.48
90303,1,7.43
90306,5,32.95
90308,1,7.43
90312,2,18.67
90314,1,7.43
90319,3,25.03
90327,4,29.48
90339,2,18.67
90355,2,18.67
90364,1,7.43
90371,3,25.03
90380,2,18.67
90397,2,18.67
90419,2,18.67
90432,4,29.48
90453,2,18.67
90458,2,18.67
90462,1,7.43
90466,1,7.43
90478,2,18.67
90488,2,18.67
90495,1,7.43
90497,1,7.43
90514,1,7.43
90526,2,18.67
90533,3,25.03
90535,2,18.67
90543,3,25.03
90545,3,25.03
90549,3,25.03
90552,1,7.43
90554,1,7.43
90559,2,18.67
90566,3,25.03
90568,2,18.67
90570,2,18.67
90572,1,7.43
90594,1,7.43
90596,2,18.67
90605,2,18.67
90609,4,29.48
90617,1,7.43
90622,1,7.43
90632,5,32.95
90634,2,18.67
90651,5,32.95
90653,2,18.67
90664,1,7.43
90666,2,18.67
90668,2,18.67
90671,3,25.03
90673,2,18.67
90683,2,18.67
90690,2,18.67
90693,3,25.03
90697,2,18.67
90702,1,7.43
90704,3,25.03
90706,4,29.48
90741,3,25.03
90744,3,25.03
90748,5,32.95
90769,5,32.95
90775,2,18.67
90777,1,7.43
90806,1,7.43
90811,2,18.67
90813,2,18.67
90815,2,18.67
90817,5,32.95
90823,1,7.43
90825,2,18.67
90827,4,29.48
90843,4,29.48
90849,1,7.43
90853,2,18.67
90873,5,32.95
90878,4,29.48
90883,1,7.43
90886,4,29.48
90895,2,18.67
90897,1,7.43
90903,2,18.67
90907,2,18.67
90910,1,7.43
90912,3,25.03
90931,5,32.95
90935,1,7.43
90937,2,18.67
90949,3,25.03
90951,4,29.48
90953,2,18.67
90960,2,18.67
90963,5,32.95
90965,4,29.48
91007,2,18.67
91012,2,18.67
91026,3,25.03
91028,2,18.67
91031,5,32.95
91037,5,32.95
91044,5,32.95
91058,2,18.67
91065,3,25.03
91067,3,25.03
91069,2,18.67
91071,3,25.03
91106,2,18.67
91108,3,25.03
91110,1,7.43
91140,1,7.43
91154,1,7.43
91163,1,7.43
91167,2,18.67
91169,5,32.95
91179,1,7.43
91181,3,25.03
91187,2,18.67
91189,3,25.03
91193,2,18.67
91195,2,18.67
91204,1,7.43
91206,5,32.95
91208,1,7.43
91211,3,25.03
91213,3,25.03
91216,3,25.03
91218,2,18.67
91223,3,25.03
91229,3,25.03
91231,1,7.43
91235,1,7.43
91246,2,18.67
91248,1,7.43
91253,2,18.67
91256,4,29.48
91268,1,7.43
91271,2,18.67
91284,2,18.67
91298,3,25.03
91306,2,18.67
91309,3,25.03
91331,1,7.43
91333,4,29.48
91337,3,25.03
91360,4,29.48
91362,2,18.67
91388,1,7.43
91391,2,18.67
91393,2,18.67
91395,3,25.03
91419,4,29.48
91421,3,25.03
91423,3,25.03
91425,4,29.48
91442,4,29.48
91444,2,18.67
91446,4,29.48
91448,4,29.48
91492,3,25.03
91494,2,18.67
91503,1,7.43
91509,1,7.43
91511,2,18.67
91513,3,25.03
91517,3,25.03
91531,1,7.43
91533,2,18.67
91554,3,25.03
91556,5,32.95
91558,4,29.48
91560,3,25.03
91562,1,7.43
91564,2,18.67
91566,1,7.43
91573,1,7.43
91586,1,7.43
91589,2,18.67
91591,3,25.03
91593,3,25.03
91595,4,29.48
91599,5,32.95
91605,3,25.03
91610,3,25.03
91612,3,25.03
91615,3,25.03
91617,3,25.03
91619,1,7.43
91624,1,7.43
91655,5,32.95
91683,1,7.43
91692,4,29.48
91697,5,32.95
91709,5,32.95
91711,2,18.67
91713,3,25.03
91718,2,18.67
91727,3,25.03
91729,3,25.03
91741,2,18.67
91745,1,7.43
91747,4,29.48
91749,4,29.48
91766,3,25.03
91768,1,7.43
91770,3,25.03
91782,4,29.48
91789,4,29.48
91793,5,32.95
91795,4,29.48
91797,4,29.48
91799,5,32.95
91805,5,32.95
91834,5,32.95
91852,1,7.43
91854,3,25.03
91856,1,7.43
91860,1,7.43
91862,4,29.48
91871,1,7.43
91880,2,18.67
91884,1,7.43
91894,5,32.95
91896,4,29.48
91904,2,18.67
91906,3,25.03
91911,5,32.95
91914,2,18.67
91919,5,32.95
91921,1,7.43
91924,1,7.43
91933,2,18.67
91960,2,18.67
91981,1,7.43
91993,2,18.67
91995,3,25.03
91997,1,7.43
92001,4,29.48
92004,1,7.43
92010,3,25.03
92023,2,18.67
92025,1,7.43
92027,2,18.67
92029,2,18.67
92032,2,18.67
92046,4,29.48
92062,1,7.43
92064,5,32.95
92079,5,32.95
92083,5,32.95
92085,3,25.03
92099,4,29.48
92104,5,32.95
92118,3,25.03
92120,5,32.95
92124,2,18.67
92126,5,32.95
92128,4,29.48
92132,4,29.48
92134,1,7.43
92136,5,32.95
92161,2,18.67
92163,1,7.43
92165,3,25.03
92167,2,18.67
92172,2,18.67
92174,3,25.03
92176,2,18.67
92178,2,18.67
92180,3,25.03
92182,2,18.67
92184,5,32.95
92188,4,29.48
92196,2,18.67
92200,1,7.43
92208,3,25.03
92224,2,18.67
92229,1,7.43
92231,1,7.43
92240,1,7.43
92245,1,7.43
92250,1,7.43
92252,4,29.48
92255,4,29.48
92257,3,25.03
92266,1,7.43
92272,1,7.43
92321,1,7.43
92325,4,29.48
92341,2,18.67
92343,1,7.43
92348,4,29.48
92354,4,29.48
92371,4,29.48
92374,4,29.48
92376,1,7.43
92378,3,25.03
92380,1,7.43
92382,1,7.43
92389,3,25.03
92399,2,18.67
92408,1,7.43
92410,1,7.43
92412,2,18.67
92416,3,25.03
92418,1,7.43
92435,1,7.43
92441,5,32.95
92446,2,18.67
92455,4,29.48
92457,5,32.95
92461,5,32.95
92471,2,18.67
92477,1,7.43
92479,1,7.43
92483,2,18.67
92514,4,29.48
92518,5,32.95
92520,1,7.43
92522,2,18.67
92593,3,25.03
92600,2,18.67
92611,1,7.43
92613,2,18.67
92633,2,18.67
92635,2,18.67
92639,1,7.43
92641,1,7.43
92646,3,25.03
92648,1,7.43
92658,1,7.43
92660,1,7.43
92670,3,25.03
92672,2,18.67
92676,5,32.95
92683,1,7.43
92685,1,7.43
92691,1,7.43
92698,1,7.43
92713,2,18.67
92715,5,32.95
92726,2,18.67
92747,5,32.95
92749,1,7.43
92756,4,29.48
92758,1,7.43
92760,4,29.48
92781,4,29.48
92783,1,7.43
92787,3,25.03
