movieId,n_i,popularity_pct
7571,50,60.75
7574,74,64.95
7582,24,52.96
7583,33,56.16
7621,22,52.19
7622,8,39.92
7623,11,44.17
7625,44,59.26
7627,17,49.39
7638,50,60.75
7639,8,39.92
7644,9,41.51
7645,24,52.96
7648,18,50.06
7657,77,65.3
7675,80,65.7
7697,65,63.52
7699,15,48.02
7703,44,59.26
7719,37,57.38
7723,44,59.26
7724,65,63.52
7726,10,42.92
7727,79,65.55
7738,9,41.51
7739,43,59.02
7751,14,47.23
7752,11,44.17
7758,42,58.78
7761,50,60.75
7764,57,62.16
7765,7,37.99
7768,25,53.36
7769,40,58.23
7772,20,51.17
7774,45,59.53
7775,41,58.51
7778,7,37.99
7783,9,41.51
7785,67,63.85
7808,11,44.17
7813,26,53.75
7814,34,56.43
7818,64,63.36
7821,39,57.94
7822,57,62.16
7824,17,49.39
7828,16,48.7
7837,40,58.23
7838,6,35.71
7839,45,59.53
7850,8,39.92
7872,18,50.06
7878,43,59.02
7880,30,55.24
7882,39,57.94
7885,54,61.58
7886,46,59.79
7887,23,52.6
7890,46,59.79
7893,45,59.53
7898,60,62.7
7900,35,56.77
7901,28,54.48
7912,35,56.77
7913,28,54.48
7914,64,63.36
7917,46,59.79
7921,36,57.1
7922,40,58.23
7928,29,54.88
7931,12,45.26
7935,50,60.75
7945,17,49.39
7946,54,61.58
7947,73,64.8
7948,62,63.06
7949,75,65.06
7950,9,41.51
7952,19,50.63
7953,25,53.36
7954,46,59.79
7958,30,55.24
7959,70,64.31
7985,12,45.26
7987,68,64.01
7989,27,54.1
7992,27,54.1
7994,24,52.96
7995,36,57.1
8003,46,59.79
8004,52,61.14
8007,60,62.7
8009,30,55.24
8013,72,64.63
8025,69,64.17
8037,12,45.26
8041,12,45.26
8043,73,64.8
8055,18,50.06
8057,67,63.85
8063,61,62.89
8068,21,51.69
8069,25,53.36
8070,26,53.75
8092,71,64.46
8095,6,35.71
8120,20,51.17
8122,14,47.23
8123,78,65.42
8124,34,56.43
8127,58,62.35
8133,79,65.55
8136,33,56.16
8137,41,58.51
8138,58,62.35
8139,24,52.96
8140,54,61.58
8141,25,53.36
8143,82,65.95
8148,12,45.26
8149,36,57.1
8168,47,60.04
8187,45,59.53
8189,79,65.55
8194,79,65.55
8198,64,63.36
8202,45,59.53
8203,22,52.19
8206,63,63.2
8220,19,50.63
8224,14,47.23
8232,64,63.36
8236,39,57.94
8237,7,37.99
8238,47,60.04
8240,29,54.88
8241,62,63.06
8252,27,54.1
8255,32,55.9
8257,74,64.95
8258,81,65.83
8262,14,47.23
8263,60,62.7
8265,65,63.52
8267,16,48.7
8269,38,57.66
8272,58,62.35
8290,76,65.17
8292,58,62.35
8293,28,54.48
8294,34,56.43
8329,15,48.02
8335,73,64.8
8339,10,42.92
8374,40,58.23
8377,71,64.46
8380,54,61.58
8381,40,58.23
8382,80,65.7
8384,29,54.88
8388,34,56.43
8391,65,63.52
8392,36,57.1
8393,38,57.66
8397,36,57.1
8398,20,51.17
8399,18,50.06
8402,33,56.16
8403,29,54.88
8407,46,59.79
8411,6,35.71
8420,14,47.23
8421,37,57.38
8422,45,59.53
8423,51,60.93
8424,26,53.75
8425,60,62.7
8427,38,57.66
8444,13,46.3
8448,15,48.02
8450,16,48.7
8452,20,51.17
8453,38,57.66
8454,40,58.23
8455,16,48.7
8458,16,48.7
8462,45,59.53
8463,67,63.85
8465,12,45.26
8469,10,42.92
8478,33,56.16
8480,26,53.75
8483,32,55.9
8486,64,63.36
8488,46,59.79
8503,76,65.17
8504,80,65.7
8505,66,63.68
8506,48,60.31
8518,44,59.26
8519,13,46.3
8522,82,65.95
8524,52,61.14
8525,74,64.95
8540,58,62.35
8541,9,41.51
8543,62,63.06
8544,28,54.48
8572,43,59.02
8577,52,61.14
8579,46,59.79
8583,43,59.02
8585,78,65.42
8586,21,51.69
8587,63,63.2
8592,10,42.92
8594,8,39.92
8595,67,63.85
8597,16,48.7
8599,17,49.39
8603,17,49.39
8606,17,49.39
8611,66,63.68
8613,25,53.36
8615,45,59.53
8616,60,62.7
8619,36,57.1
8621,15,48.02
8624,15,48.02
8625,23,52.6
8626,49,60.54
8628,15,48.02
8629,58,62.35
8630,14,47.23
8631,79,65.55
8632,15,48.02
8635,28,54.48
8637,13,46.3
8646,7,37.99
8647,17,49.39
8648,21,51.69
8649,48,60.31
8652,16,48.7
8653,20,51.17
8654,33,56.16
8655,52,61.14
8657,62,63.06
8658,57,62.16
8659,25,53.36
8660,36,57.1
8663,54,61.58
8664,30,55.24
8668,8,39.92
8669,48,60.31
8671,26,53.75
8672,15,48.02
8673,8,39.92
8674,65,63.52
8677,53,61.37
8678,54,61.58
8679,9,41.51
8680,59,62.53
8681,41,58.51
8682,15,48.02
8683,45,59.53
8685,25,53.36
8686,30,55.24
8687,37,57.38
8688,28,54.48
8691,11,44.17
8692,49,60.54
8693,21,51.69
8694,35,56.77
8696,36,57.1
8697,16,48.7
8698,61,62.89
8702,41,58.51
8703,27,54.1
8704,14,47.23
8705,27,54.1
8706,12,45.26
8709,68,64.01
8714,46,59.79
8715,22,52.19
8716,32,55.9
8717,10,42.92
8719,21,51.69
8721,31,55.58
8722,59,62.53
8723,12,45.26
8728,28,54.48
8729,32,55.9
8733,60,62.7
8734,24,52.96
8735,24,52.96
8736,26,53.75
8741,15,48.02
8742,20,51.17
8743,45,59.53
8744,35,56.77
8745,46,59.79
8746,54,61.58
8747,46,59.79
8748,46,59.79
8749,62,63.06
8750,16,48.7
8755,80,65.7
8756,25,53.36
8757,39,57.94
8758,41,58.51
8759,19,50.63
8760,52,61.14
8761,77,65.3
8762,43,59.02
8763,15,48.02
8764,6,35.71
8766,34,56.43
8769,51,60.93
8770,32,55.9
8771,37,57.38
8774,48,60.31
8775,37,57.38
8776,15,48.02
8777,27,54.1
8778,71,64.46
8780,51,60.93
8787,69,64.17
8788,35,56.77
8789,29,54.88
8790,21,51.69
8791,20,51.17
8792,28,54.48
8793,48,60.31
8794,31,55.58
8801,48,60.31
8802,8,39.92
8803,34,56.43
8804,34,56.43
8806,6,35.71
8812,18,50.06
8816,33,56.16
8817,16,48.7
8818,47,60.04
8819,27,54.1
8820,30,55.24
8821,39,57.94
8822,49,60.54
8823,53,61.37
8824,14,47.23
8825,33,56.16
8826,57,62.16
8828,32,55.9
8829,36,57.1
8834,36,57.1
8837,21,51.69
8840,82,65.95
8842,12,45.26
8843,33,56.16
8845,23,52.6
8846,67,63.85
8847,49,60.54
8849,64,63.36
8851,68,64.01
8852,60,62.7
8853,16,48.7
8854,76,65.17
8856,28,54.48
8857,19,50.63
8858,25,53.36
8867,54,61.58
8871,66,63.68
8876,15,48.02
8877,8,39.92
8878,28,54.48
8881,45,59.53
8883,16,48.7
8885,76,65.17
8886,75,65.06
8887,29,54.88
8889,37,57.38
8890,19,50.63
8891,40,58.23
8892,45,59.53
8893,69,64.17
8895,27,54.1
8896,44,59.26
8897,18,50.06
8898,53,61.37
8900,53,61.37
8901,22,52.19
8902,40,58.23
8903,81,65.83
8904,13,46.3
8913,58,62.35
8921,67,63.85
8922,63,63.2
8924,68,64.01
8925,13,46.3
8926,25,53.36
8935,56,61.97
8936,19,50.63
8940,7,37.99
8941,77,65.3
8942,6,35.71
8944,13,46.3
8952,24,52.96
8953,9,41.51
8954,33,56.16
8960,19,50.63
8962,28,54.48
8964,44,59.26
8971,55,61.78
8976,10,42.92
8979,61,62.89
8980,56,61.97
8986,79,65.55
8988,76,65.17
8990,34,56.43
8991,53,61.37
8992,32,55.9
8993,35,56.77
8994,61,62.89
8995,28,54.48
8996,36,57.1
8997,25,53.36
9001,51,60.93
9002,62,63.06
9003,32,55.9
9006,6,35.71
9007,16,48.7
9008,45,59.53
9009,7,37.99
9011,72,64.63
9012,8,39.92
9013,62,63.06
9014,45,59.53
9015,26,53.75
9016,13,46.3
9017,24,52.96
9019,21,51.69
25735,8,39.92
25736,27,54.1
25737,52,61.14
25738,66,63.68
25739,10,42.92
25741,41,58.51
25742,20,51.17
25743,7,37.99
25744,75,65.06
25746,71,64.46
25748,13,46.3
25751,26,53.75
25759,45,59.53
25762,64,63.36
25765,24,52.96
25767,13,46.3
25770,8,39.92
25775,15,48.02
25778,20,51.17
25782,54,61.58
25783,13,46.3
25785,18,50.06
25786,39,57.94
25789,52,61.14
25792,45,59.53
25794,6,35.71
25796,7,37.99
25797,77,65.3
25798,44,59.26
25800,19,50.63
25801,40,58.23
25802,46,59.79
25803,8,39.92
25804,8,39.92
25806,8,39.92
25807,47,60.04
25808,18,50.06
25810,17,49.39
25811,16,48.7
25812,42,58.78
25818,46,59.79
25819,25,53.36
25820,24,52.96
25822,24,52.96
25824,16,48.7
25829,7,37.99
25830,38,57.66
25831,16,48.7
25832,10,42.92
25837,7,37.99
25840,60,62.7
25842,68,64.01
25846,11,44.17
25852,80,65.7
25854,15,48.02
25858,13,46.3
25859,25,53.36
25860,11,44.17
25861,15,48.02
25864,8,39.92
25869,23,52.6
25874,22,52.19
25875,11,44.17
25878,25,53.36
25879,18,50.06
25881,13,46.3
25882,8,39.92
25885,8,39.92
25888,35,56.77
25890,8,39.92
25893,74,64.95
25894,9,41.51
25899,48,60.31
25900,64,63.36
25902,12,45.26
25903,22,52.19
25905,82,65.95
25906,49,60.54
25907,6,35.71
25908,40,58.23
25912,9,41.51
25913,29,54.88
25914,61,62.89
25915,8,39.92
25919,7,37.99
25920,43,59.02
25921,7,37.99
25922,10,42.92
25924,41,58.51
25926,23,52.6
25931,31,55.58
25932,6,35.71
25934,55,61.78
25941,78,65.42
25942,16,48.7
25944,25,53.36
25946,61,62.89
25948,11,44.17
25950,24,52.96
25951,38,57.66
25956,6,35.71
25959,48,60.31
25960,31,55.58
25964,17,49.39
25965,16,48.7
25966,12,45.26
25972,33,56.16
25974,15,48.02
25975,34,56.43
25976,15,48.02
25977,76,65.17
25980,13,46.3
25984,7,37.99
25986,20,51.17
25987,14,47.23
25989,9,41.51
25990,13,46.3
25991,8,39.92
25994,15,48.02
25998,22,52.19
26000,6,35.71
26001,9,41.51
26006,10,42.92
26009,39,57.94
26010,46,59.79
26013,17,49.39
26019,9,41.51
26021,40,58.23
26022,11,44.17
26025,56,61.97
26027,8,39.92
26030,6,35.71
26033,8,39.92
26034,13,46.3
26038,64,63.36
26043,60,62.7
26047,7,37.99
26048,57,62.16
26049,33,56.16
26051,56,61.97
26056,20,51.17
26059,28,54.48
26062,15,48.02
26067,13,46.3
26068,23,52.6
26070,19,50.63
26072,14,47.23
26073,51,60.93
26074,9,41.51
26076,6,35.71
26079,17,49.39
26080,25,53.36
26086,18,50.06
26090,31,55.58
26093,13,46.3
26095,16,48.7
26096,29,54.88
26098,8,39.92
26100,10,42.92
26104,13,46.3
26106,13,46.3
26107,17,49.39
26109,17,49.39
26110,17,49.39
26112,18,50.06
26113,59,62.53
26117,70,64.31
26123,49,60.54
26125,12,45.26
26128,37,57.38
26134,80,65.7
26136,17,49.39
26137,6,35.71
26138,65,63.52
26140,6,35.71
26141,30,55.24
26142,28,54.48
26144,39,57.94
26146,7,37.99
26147,71,64.46
26153,30,55.24
26155,70,64.31
26157,55,61.78
26159,71,64.46
26160,28,54.48
26164,31,55.58
26167,10,42.92
26169,62,63.06
26170,77,65.3
26174,43,59.02
26175,11,44.17
26176,42,58.78
26177,8,39.92
26180,13,46.3
26183,39,57.94
26184,15,48.02
26185,20,51.17
26187,66,63.68
26188,41,58.51
26189,37,57.38
26191,16,48.7
26195,25,53.36
26197,13,46.3
26204,20,51.17
26205,26,53.75
26207,13,46.3
26210,10,42.92
26211,20,51.17
26213,16,48.7
26215,7,37.99
26219,34,56.43
26220,12,45.26
26225,72,64.63
26226,45,59.53
26228,49,60.54
26229,8,39.92
26230,78,65.42
26236,12,45.26
26237,82,65.95
26245,33,56.16
26247,12,45.26
26248,29,54.88
26251,29,54.88
26252,45,59.53
26253,29,54.88
26256,43,59.02
26257,35,56.77
26259,25,53.36
26265,41,58.51
26268,50,60.75
26274,7,37.99
26277,38,57.66
26280,71,64.46
26282,18,50.06
26288,25,53.36
26289,48,60.31
26295,6,35.71
26297,10,42.92
26299,51,60.93
26301,48,60.31
26307,10,42.92
26308,7,37.99
26309,16,48.7
26312,8,39.92
26314,23,52.6
26315,6,35.71
26317,69,64.17
26320,28,54.48
26321,18,50.06
26323,30,55.24
26324,79,65.55
26325,74,64.95
26327,15,48.02
26333,19,50.63
26334,30,55.24
26336,80,65.7
26338,15,48.02
26339,21,51.69
26340,55,61.78
26341,23,52.6
26342,57,62.16
26343,11,44.17
26344,69,64.17
26345,39,57.94
26346,29,54.88
26347,79,65.55
26354,6,35.71
26356,26,53.75
26357,14,47.23
26360,67,63.85
26364,19,50.63
26365,51,60.93
26368,8,39.92
26369,7,37.99
26370,9,41.51
26371,82,65.95
26372,9,41.51
26378,30,55.24
26379,69,64.17
26380,32,55.9
26383,54,61.58
26387,11,44.17
26388,43,59.02
26392,11,44.17
26393,76,65.17
26399,55,61.78
26404,15,48.02
26409,12,45.26
26410,7,37.99
26411,16,48.7
26414,72,64.63
26416,11,44.17
26417,8,39.92
26418,11,44.17
26424,7,37.99
26429,7,37.99
26430,18,50.06
26431,48,60.31
26432,15,48.02
26433,6,35.71
26435,11,44.17
26438,6,35.71
26448,48,60.31
26452,8,39.92
26453,53,61.37
26463,66,63.68
26465,64,63.36
26468,18,50.06
26470,13,46.3
26475,8,39.92
26481,17,49.39
26483,26,53.75
26486,8,39.92
26490,22,52.19
26493,46,59.79
26494,42,58.78
26497,67,63.85
26498,12,45.26
26501,39,57.94
26505,20,51.17
26510,7,37.99
26512,34,56.43
26514,20,51.17
26520,12,45.26
26521,71,64.46
26523,42,58.78
26529,21,51.69
26538,17,49.39
26539,53,61.37
26540,37,57.38
26542,10,42.92
26544,25,53.36
26546,7,37.99
26550,63,63.2
26553,18,50.06
26559,14,47.23
26565,36,57.1
26566,31,55.58
26567,72,64.63
26569,9,41.51
26571,8,39.92
26574,14,47.23
26577,47,60.04
26581,20,51.17
26582,18,50.06
26589,6,35.71
26590,8,39.92
26593,18,50.06
26596,31,55.58
26602,29,54.88
26608,8,39.92
26611,12,45.26
26612,59,62.53
26613,8,39.92
26616,74,64.95
26617,18,50.06
26622,31,55.58
26630,71,64.46
26638,12,45.26
26643,17,49.39
26644,25,53.36
26647,8,39.92
26664,6,35.71
26672,8,39.92
26674,40,58.23
26675,13,46.3
26676,46,59.79
26677,11,44.17
26682,18,50.06
26684,30,55.24
26689,21,51.69
26690,8,39.92
26691,52,61.14
26698,48,60.31
26699,58,62.35
26702,52,61.14
26703,18,50.06
26707,7,37.99
26710,38,57.66
26714,12,45.26
26717,49,60.54
26719,13,46.3
26720,14,47.23
26728,36,57.1
26730,7,37.99
26731,67,63.85
26732,39,57.94
26734,57,62.16
26737,17,49.39
26741,52,61.14
26743,75,65.06
26744,65,63.52
26749,47,60.04
26751,10,42.92
26752,7,37.99
26755,24,52.96
26756,13,46.3
26757,14,47.23
26761,12,45.26
26762,28,54.48
26764,26,53.75
26765,9,41.51
26774,43,59.02
26775,32,55.9
26777,11,44.17
26778,77,65.3
26784,10,42.92
26791,71,64.46
26797,47,60.04
26802,8,39.92
26803,45,59.53
26804,9,41.51
26806,21,51.69
26809,12,45.26
26811,38,57.66
26813,10,42.92
26822,12,45.26
26827,7,37.99
26831,18,50.06
26834,47,60.04
26835,6,35.71
26841,71,64.46
26843,13,46.3
26849,67,63.85
26850,66,63.68
26851,10,42.92
26854,8,39.92
26856,8,39.92
26861,31,55.58
26869,14,47.23
26871,64,63.36
26873,16,48.7
26875,76,65.17
26886,14,47.23
26898,15,48.02
26900,17,49.39
26901,47,60.04
26908,20,51.17
26913,64,63.36
26914,55,61.78
26928,17,49.39
26933,6,35.71
26934,70,64.31
26937,23,52.6
26938,16,48.7
26940,50,60.75
26941,12,45.26
26948,13,46.3
26949,41,58.51
26950,19,50.63
26954,14,47.23
26958,19,50.63
26966,30,55.24
26970,11,44.17
26973,52,61.14
26975,9,41.51
26976,18,50.06
26981,7,37.99
26982,32,55.9
26985,59,62.53
26989,42,58.78
26990,12,45.26
26994,10,42.92
26996,37,57.38
26998,20,51.17
27004,14,47.23
27008,18,50.06
27009,37,57.38
27016,9,41.51
27018,13,46.3
27027,14,47.23
27031,11,44.17
27040,30,55.24
27044,43,59.02
27046,34,56.43
27049,18,50.06
27050,16,48.7
27064,29,54.88
27067,47,60.04
27074,8,39.92
27081,6,35.71
27087,9,41.51
27092,7,37.99
27093,6,35.71
27094,15,48.02
27095,28,54.48
27096,11,44.17
27108,19,50.63
27112,40,58.23
27114,37,57.38
27124,19,50.63
27134,27,54.1
27136,7,37.99
27147,29,54.88
27158,18,50.06
27162,30,55.24
27163,12,45.26
27166,24,52.96
27170,42,58.78
27172,9,41.51
27176,30,55.24
27192,26,53.75
27197,7,37.99
27204,8,39.92
27212,8,39.92
27213,12,45.26
27215,15,48.02
27217,27,54.1
27220,11,44.17
27221,8,39.92
27223,14,47.23
27232,7,37.99
27236,8,39.92
27238,28,54.48
27239,9,41.51
27246,54,61.58
27255,70,64.31
27261,17,49.39
27268,15,48.02
27274,8,39.92
27276,10,42.92
27277,6,35.71
27292,13,46.3
27298,10,42.92
27302,15,48.02
27304,7,37.99
27305,10,42.92
27306,14,47.23
27309,77,65.3
27313,8,39.92
27315,8,39.92
27316,63,63.2
27320,8,39.92
27322,9,41.51
27326,39,57.94
27327,40,58.23
27332,7,37.99
27334,18,50.06
27340,68,64.01
27344,14,47.23
27345,6,35.71
27347,26,53.75
27350,10,42.92
27356,9,41.51
27357,33,56.16
27362,59,62.53
27365,43,59.02
27370,67,63.85
27372,9,41.51
27392,61,62.89
27411,7,37.99
27420,6,35.71
27423,13,46.3
27426,42,58.78
27431,11,44.17
27436,12,45.26
27445,19,50.63
27447,17,49.39
27451,8,39.92
27458,13,46.3
27461,37,57.38
27468,6,35.71
27469,15,48.02
27474,6,35.71
27480,21,51.69
27485,16,48.7
27488,8,39.92
27497,22,52.19
27506,14,47.23
27509,59,62.53
27513,47,60.04
27515,52,61.14
27518,17,49.39
27524,31,55.58
27528,48,60.31
27530,10,42.92
27537,69,64.17
27539,19,50.63
27544,34,56.43
27548,25,53.36
27549,14,47.23
27550,42,58.78
27564,60,62.7
27571,35,56.77
27573,11,44.17
27576,6,35.71
27587,27,54.1
27595,12,45.26
27598,6,35.71
27602,9,41.51
27603,11,44.17
27616,17,49.39
27620,41,58.51
27627,47,60.04
27631,13,46.3
27639,7,37.99
27640,11,44.17
27641,65,63.52
27642,12,45.26
27644,41,58.51
27646,36,57.1
27656,6,35.71
27658,14,47.23
27667,25,53.36
27671,70,64.31
27679,12,45.26
27683,9,41.51
27684,11,44.17
27692,13,46.3
27695,54,61.58
27699,26,53.75
27702,20,51.17
27705,54,61.58
27708,32,55.9
27713,30,55.24
27717,55,61.78
27719,33,56.16
27724,61,62.89
27729,19,50.63
27734,31,55.58
27735,52,61.14
27736,31,55.58
27738,61,62.89
27740,18,50.06
27743,24,52.96
27744,79,65.55
27754,7,37.99
27756,7,37.99
27758,36,57.1
27760,10,42.92
27762,14,47.23
27764,7,37.99
27765,29,54.88
27769,11,44.17
27771,7,37.99
27776,52,61.14
27781,17,49.39
27783,35,56.77
27786,9,41.51
27787,6,35.71
27798,13,46.3
27799,8,39.92
27805,21,51.69
27811,36,57.1
27824,6,35.71
27827,12,45.26
27830,63,63.2
27835,12,45.26
27840,17,49.39
27841,32,55.9
27847,29,54.88
27856,10,42.92
27862,21,51.69
27864,68,64.01
27867,38,57.66
27874,31,55.58
27875,53,61.37
27881,9,41.51
27887,36,57.1
27888,77,65.3
27889,6,35.71
27891,16,48.7
27903,18,50.06
27909,7,37.99
27911,16,48.7
27919,7,37.99
30659,44,59.26
30695,8,39.92
30721,50,60.75
30723,26,53.75
30742,20,51.17
30747,62,63.06
30767,13,46.3
30783,41,58.51
30791,61,62.89
30798,16,48.7
30800,9,41.51
30808,10,42.92
30854,14,47.23
30856,9,41.51
30861,7,37.99
30890,10,42.92
30896,24,52.96
30905,11,44.17
30942,14,47.23
30949,54,61.58
30952,58,62.35
30954,33,56.16
30970,31,55.58
30977,26,53.75
30981,23,52.6
30991,68,64.01
30994,26,53.75
30996,61,62.89
31000,71,64.46
31004,10,42.92
31011,11,44.17
31032,67,63.85
31038,43,59.02
31040,10,42.92
31042,55,61.78
31045,27,54.1
31047,28,54.48
31049,41,58.51
31053,12,45.26
31060,7,37.99
31083,42,58.78
31086,47,60.04
31090,6,35.71
31104,49,60.54
31107,35,56.77
31109,14,47.23
31112,13,46.3
31123,76,65.17
31133,56,61.97
31148,54,61.58
31158,35,56.77
31160,44,59.26
31165,9,41.51
31188,27,54.1
31195,11,44.17
31201,9,41.51
31247,45,59.53
31263,73,64.8
31267,11,44.17
31284,42,58.78
31290,28,54.48
31297,14,47.23
31337,19,50.63
31340,7,37.99
31349,35,56.77
31353,10,42.92
31359,69,64.17
31362,43,59.02
31389,12,45.26
31408,80,65.7
31413,14,47.23
31429,81,65.83
31447,29,54.88
31467,71,64.46
31487,15,48.02
31490,18,50.06
31494,23,52.6
31524,44,59.26
31539,72,64.63
31549,18,50.06
31577,7,37.99
31584,52,61.14
31588,59,62.53
31594,39,57.94
31598,9,41.51
31600,11,44.17
31606,8,39.92
31610,21,51.69
31613,35,56.77
31619,14,47.23
31628,40,58.23
31636,20,51.17
31645,8,39.92
31647,21,51.69
31664,15,48.02
31672,22,52.19
31680,12,45.26
31682,38,57.66
31692,8,39.92
31705,61,62.89
31737,78,65.42
31742,9,41.51
31747,52,61.14
31750,9,41.51
31793,7,37.99
31826,8,39.92
31847,17,49.39
31851,31,55.58
31854,54,61.58
31869,13,46.3
31881,14,47.23
31889,28,54.48
31892,31,55.58
31894,10,42.92
31900,19,50.63
31909,63,63.2
31915,10,42.92
31921,74,64.95
31932,22,52.19
31948,19,50.63
31950,82,65.95
31960,10,42.92
31963,42,58.78
31975,7,37.99
31991,35,56.77
31998,30,55.24
32002,14,47.23
32013,27,54.1
32015,7,37.99
32049,27,54.1
32056,14,47.23
32060,29,54.88
32062,7,37.99
32074,24,52.96
32082,11,44.17
32084,51,60.93
32088,13,46.3
32090,9,41.51
32109,21,51.69
32120,15,48.02
32122,8,39.92
32124,43,59.02
32128,52,61.14
32141,24,52.96
32149,48,60.31
32151,25,53.36
32153,61,62.89
32156,14,47.23
32158,7,37.99
32162,47,60.04
32166,10,42.92
32168,7,37.99
32170,58,62.35
32172,15,48.02
32181,6,35.71
32199,15,48.02
32203,70,64.31
32211,28,54.48
32216,12,45.26
32225,13,46.3
32250,13,46.3
32263,44,59.26
32280,34,56.43
32285,24,52.96
32294,9,41.51
32314,67,63.85
32316,78,65.42
32325,35,56.77
32329,21,51.69
32333,14,47.23
32335,16,48.7
32342,17,49.39
32345,21,51.69
32347,28,54.48
32352,61,62.89
32354,17,49.39
32361,16,48.7
32375,30,55.24
32381,65,63.52
32385,43,59.02
32389,15,48.02
32392,71,64.46
32395,45,59.53
32415,15,48.02
32419,12,45.26
32440,10,42.92
32442,53,61.37
32444,27,54.1
32452,57,62.16
32464,40,58.23
32483,25,53.36
32485,8,39.92
32493,57,62.16
32497,7,37.99
32501,10,42.92
32509,31,55.58
32511,31,55.58
32515,11,44.17
32518,23,52.6
32520,10,42.92
32551,7,37.99
32560,14,47.23
32593,34,56.43
32600,73,64.8
32602,32,55.9
32605,16,48.7
32617,41,58.51
32620,22,52.19
32625,29,54.88
32632,76,65.17
32646,41,58.51
32649,45,59.53
32653,15,48.02
32659,36,57.1
32666,63,63.2
32668,50,60.75
32674,31,55.58
32677,20,51.17
32686,17,49.39
32689,10,42.92
32707,29,54.88
32719,8,39.92
32728,78,65.42
32735,27,54.1
32737,22,52.19
32741,15,48.02
32777,9,41.51
32781,47,60.04
32783,7,37.99
32788,13,46.3
32797,7,37.99
32799,16,48.7
32811,14,47.23
32830,28,54.48
32834,44,59.26
32836,7,37.99
32844,40,58.23
32851,9,41.51
32862,61,62.89
32866,12,45.26
32875,38,57.66
32882,60,62.7
32902,19,50.63
32906,22,52.19
32914,55,61.78
32917,12,45.26
32925,6,35.71
32928,11,44.17
32941,6,35.71
32954,15,48.02
32957,11,44.17
32966,19,50.63
32974,15,48.02
32979,35,56.77
32988,62,63.06
32999,11,44.17
33008,25,53.36
33021,15,48.02
33051,6,35.71
33081,40,58.23
33098,8,39.92
33110,17,49.39
33113,37,57.38
33117,8,39.92
33119,38,57.66
33132,11,44.17
33134,47,60.04
33148,29,54.88
33150,23,52.6
33152,14,47.23
33160,6,35.71
33168,52,61.14
33188,59,62.53
33191,20,51.17
33193,31,55.58
33201,8,39.92
33235,6,35.71
33237,60,62.7
33245,21,51.69
33247,13,46.3
33251,13,46.3
33255,24,52.96
33261,14,47.23
33264,45,59.53
33270,64,63.36
33292,7,37.99
33294,36,57.1
33296,27,54.1
33310,10,42.92
33316,12,45.26
33318,8,39.92
33321,40,58.23
33328,8,39.92
33330,11,44.17
33340,32,55.9
33342,11,44.17
33363,8,39.92
33376,8,39.92
33380,9,41.51
33389,6,35.71
33393,7,37.99
33397,8,39.92
33401,10,42.92
33410,65,63.52
33424,20,51.17
33435,22,52.19
33443,12,45.26
33445,8,39.92
33480,13,46.3
33507,7,37.99
33524,7,37.99
33533,14,47.23
33555,8,39.92
33567,20,51.17
33587,42,58.78
33610,10,42.92
33624,9,41.51
33629,51,60.93
33641,12,45.26
33655,10,42.92
33685,58,62.35
33688,39,57.94
33709,23,52.6
33737,16,48.7
33743,16,48.7
33760,44,59.26
33781,76,65.17
33790,8,39.92
33801,11,44.17
33808,27,54.1
33821,21,51.69
33823,42,58.78
33832,59,62.53
33844,9,41.51
33847,26,53.75
33861,42,58.78
33898,18,50.06
33905,51,60.93
33912,47,60.04
33914,9,41.51
33917,6,35.71
33928,6,35.71
33930,31,55.58
33933,24,52.96
33956,8,39.92
33972,9,41.51
33988,27,54.1
33998,21,51.69
34002,75,65.06
34004,12,45.26
34008,10,42.92
34026,8,39.92
34045,24,52.96
34051,41,58.51
34057,6,35.71
34063,62,63.06
34065,55,61.78
34099,8,39.92
34111,51,60.93
34129,74,64.95
34135,6,35.71
34158,10,42.92
34170,45,59.53
34177,62,63.06
34185,9,41.51
34189,8,39.92
34193,14,47.23
34214,7,37.99
34229,16,48.7
34238,23,52.6
34246,22,52.19
34299,14,47.23
34306,14,47.23
34314,37,57.38
34330,56,61.97
34353,26,53.75
34369,6,35.71
34373,9,41.51
34375,32,55.9
34378,12,45.26
34386,12,45.26
34397,12,45.26
34411,48,60.31
34416,6,35.71
34435,52,61.14
34450,7,37.99
34464,8,39.92
34466,13,46.3
34469,56,61.97
34473,9,41.51
34488,19,50.63
34499,49,60.54
34505,13,46.3
34511,10,42.92
34526,17,49.39
34538,45,59.53
34548,20,51.17
34579,53,61.37
34583,60,62.7
34608,26,53.75
34624,28,54.48
34643,47,60.04
34645,50,60.75
34648,38,57.66
34659,8,39.92
34666,22,52.19
34696,28,54.48
34729,27,54.1
34800,24,52.96
35082,17,49.39
35386,11,44.17
35618,7,37.99
35629,11,44.17
35636,34,56.43
35681,6,35.71
35738,14,47.23
35807,7,37.99
35826,6,35.71
35843,9,41.51
35906,6,35.71
36056,53,61.37
36083,22,52.19
36086,66,63.68
36152,23,52.6
36247,9,41.51
36264,6,35.71
36326,13,46.3
36373,8,39.92
36392,19,50.63
36436,13,46.3
36462,13,46.3
36511,17,49.39
36523,53,61.37
36531,79,65.55
36539,50,60.75
36541,17,49.39
36545,16,48.7
36553,29,54.88
36630,10,42.92
36683,12,45.26
36711,6,35.71
36752,15,48.02
36799,15,48.02
36883,19,50.63
36931,63,63.2
37113,7,37.99
